Episode,Score,Epsilon,Loss,Steps
0,-11.8,0.9,N/A,19
1,-10.9,0.9,N/A,10
2,-10.4,0.9,N/A,5
3,-1.8999999999999932,0.9,N/A,21
4,-12.200000000000001,0.9,N/A,23
5,-11.0,0.9,N/A,11
6,-11.5,0.9,N/A,16
7,-10.7,0.9,N/A,8
8,-10.7,0.9,N/A,8
9,-10.6,0.8916204526149362,8.560400009155273,7
10,-12.900000000000002,0.6734500680015169,6.071305274963379,30
11,-13.100000000000001,0.4992358971708032,4.983792304992676,32
12,0.30000000000000426,0.19591020941083778,2.051607131958008,100
13,-10.8,0.18009210840595855,1.9257460832595825,9
14,-13.700000000000003,0.12621767113317564,1.774817705154419,38
15,-13.000000000000002,0.09444588800847803,1.8209601640701294,31
16,-3.9999999999999893,0.06376150875201583,1.585305094718933,42
17,-14.200000000000001,0.0426453446126648,0.7166264057159424,43
18,-89.89999999999914,3.6930421346982717e-06,0.061404913663864136,1000
19,-69.80000000000058,7.998723030431935e-10,0.6546160578727722,902
20,-9.100000000000005,2.976139022133058e-12,0.024618731811642647,598
21,-59.600000000000996,2.5773051917589555e-16,0.0497857928276062,1000
22,-79.80000000000001,2.231919275970799e-20,0.03981400653719902,1000
23,19.699999999999875,8.126992285581431e-21,0.04664775729179382,108
24,3.799999999999251,2.3087578087037366e-24,0.45099779963493347,873
25,18.599999999999937,7.584769388898157e-25,0.029845407232642174,119
26,25.199999999999577,1.0553236107897901e-26,0.6004481315612793,457
27,31.199999999999875,1.7029449868817383e-27,0.06280381977558136,195
28,23.49999999999993,5.198676952442136e-29,0.3611426055431366,373
29,83.19999999999993,9.652617684890675e-30,0.11381220072507858,180
30,68.2000000000001,1.1332754962530626e-30,0.4868023991584778,229
31,70.89999999999941,3.912624364062082e-33,0.6282181739807129,606
32,28.69999999999972,7.552634823371562e-35,0.183346226811409,422
33,104.10000000000052,8.797403276237795e-37,0.15580758452415466,476
34,162.1000000000012,1.2144045766598457e-39,0.14424923062324524,704
35,106.70000000000003,4.640398787654413e-41,0.1373768150806427,349
36,64.00000000000038,1.4299142844034053e-42,0.3929060995578766,372
37,28.79999999999948,2.786139283687588e-44,0.08933679014444351,421
38,71.79999999999993,1.178294867866945e-44,0.10188028216362,92
39,52.3999999999998,8.116758033523349e-46,0.3429899215698242,286
40,96.10000000000066,7.613306181864524e-47,0.28288039565086365,253
41,181.0000000000008,4.073941145000341e-48,0.3128795325756073,313
42,83.89999999999995,4.745377476125168e-50,1.1785173416137695,476
43,148.00000000000063,5.0738343483339734e-51,0.6858454942703247,239
44,113.80000000000007,1.4643792710134706e-52,0.24973317980766296,379
45,35.799999999999976,1.4126407537513769e-53,0.5424020886421204,250
46,96.7000000000011,5.448615079037946e-55,0.14184583723545074,348
47,138.9000000000005,6.3970025118202805e-56,1.5144422054290771,229
48,104.90000000000035,5.313184316152724e-57,0.39789116382598877,266
49,71.69999999999992,2.2260942967817316e-57,1.5501567125320435,93
50,143.60000000000048,4.05668098559892e-58,0.19080978631973267,182
51,141.90000000000038,6.3057372537885146e-59,1.1178209781646729,199
52,175.80000000000078,2.074569469273157e-60,0.2027115821838379,365
53,220.80000000000115,4.080217260291592e-62,0.26601019501686096,420
54,79.60000000000028,1.3915449566184245e-62,0.1692536622285843,115
55,178.1000000000005,1.4602855459060687e-63,0.7666240334510803,241
56,44.89999999999997,8.488159257187e-64,0.7942982316017151,58
57,169.20000000000036,2.2764547227671224e-66,0.6357452273368835,633
58,152.70000000000067,3.777995555653419e-67,0.2600882351398468,192
59,36.899999999999,5.4218611925431936e-71,0.2951323091983795,946
60,150.9000000000012,2.9560707496822714e-72,0.14654307067394257,311
61,36.89999999999996,2.0912347723008405e-72,0.5627890825271606,37
62,158.60000000000036,6.026872056011666e-73,0.40745365619659424,133
63,172.50000000000057,3.745702012916753e-74,0.3198719918727875,297
64,240.4000000000014,1.7915330754102018e-75,1.7365525960922241,325
65,232.8000000000007,2.7847732900645035e-76,0.36268875002861023,199
66,207.000000000001,9.966538359812378e-78,0.7912607192993164,356
67,68.90000000000009,3.213537493878151e-78,0.4384932219982147,121
68,130.10000000000036,1.095966613354009e-78,0.3071547746658325,115
69,191.50000000000048,6.088197443278696e-80,0.2793806493282318,309
70,167.70000000000073,6.212148246480798e-81,0.33570733666419983,244
71,153.60000000000062,1.1215189683979242e-81,0.2668682336807251,183
72,74.50000000000009,6.105833319339159e-82,0.7348425388336182,65
73,50.2999999999999,2.286566155986283e-82,0.9099449515342712,105
74,110.50000000000034,8.248455737556695e-83,0.8817147016525269,109
75,132.00000000000037,5.078686593773786e-84,0.2585355341434479,298
76,124.50000000000023,1.025807981325882e-84,0.21261298656463623,171
77,161.60000000000056,1.5216635975339174e-85,0.44375699758529663,204
78,82.50000000000007,6.806827390120252e-86,0.34344515204429626,86
79,112.40000000000035,1.1402751265542369e-86,0.26603758335113525,191
80,201.7000000000009,6.393866177363055e-88,1.7234041690826416,308
81,73.20000000000006,3.0824037743845117e-88,0.8505591750144958,78
82,166.10000000000045,6.965527908982511e-89,1.315800428390503,159
83,124.70000000000016,1.4334867131753747e-89,1.1578115224838257,169
84,203.2000000000007,9.248789044676526e-91,0.27163559198379517,293
85,116.7000000000003,2.3165236780110764e-91,2.257375717163086,148
86,145.6000000000003,5.089953214210421e-92,1.125938057899475,162
