Episode,Score,Epsilon,Loss,Steps
0,-12.8,0.9,N/A,29
1,-12.200000000000001,0.9,N/A,23
2,-10.9,0.9,N/A,10
3,-15.199999999999998,0.5698457561846838,4.375319004058838,53
4,-10.6,0.5358437357119544,2.7370731830596924,7
5,-12.200000000000001,0.4377706397561069,4.049990653991699,23
6,-11.700000000000001,0.37371473244484116,2.799461603164673,18
7,-1.4999999999999982,0.3218480108606275,6.618245601654053,17
8,-10.7,0.2999954349764196,5.65586519241333,8
9,-10.9,0.2747542487858353,3.9523589611053467,10
10,-16.89999999999999,0.148509013631584,1.7831597328186035,70
11,-11.3,0.13131504683483924,4.866489887237549,14
12,-10.4,0.12566935277465205,4.565765380859375,5
13,-11.9,0.10541172497121426,6.144742965698242,20
14,-10.9,0.0965425334220888,3.892469882965088,10
15,-10.4,0.09239183157462998,3.898242950439453,5
16,-79.79999999999971,1.4080259861285731e-05,0.05256570503115654,1000
17,-9.499999999999932,4.1860220096011274e-07,1.151655673980713,400
18,5.400000000000006,2.7212433769849533e-07,0.14391253888607025,49
19,28.69999999999994,9.561844114628721e-08,2.713449239730835,119
20,27.899999999999984,5.305680854792407e-09,0.6600154042243958,329
21,17.0,3.9351595381621435e-09,1.1699037551879883,34
22,67.59999999999998,1.2119404326860954e-09,3.2708120346069336,134
23,-79.79999999999971,1.8469637345413392e-13,0.15563899278640747,1000
24,46.19999999999983,5.118857311368989e-14,0.13168643414974213,146
25,54.99999999999997,3.632362030796614e-16,0.5544183254241943,563
26,88.60000000000015,1.2001740744089018e-16,0.21009588241577148,126
27,118.40000000000015,3.79502149734235e-17,0.5164980292320251,131
28,176.90000000000077,4.106836800545686e-18,0.7904329299926758,253
29,133.79999999999998,1.0061524218922368e-20,0.4922354817390442,684
30,160.00000000000023,3.5353958764059906e-21,0.768869936466217,119
31,143.60000000000053,7.1406851111434925e-22,1.472784161567688,182
32,28.499999999999993,5.989622118860209e-22,1.3805179595947266,20
33,157.70000000000044,1.7194207803914357e-22,0.9819246530532837,142
34,44.19999999999996,9.711262249394723e-23,1.1268279552459717,65
35,165.10000000000062,9.050644310373653e-24,0.9647144079208374,270
36,168.1000000000004,2.6675545758793805e-24,1.3817170858383179,139
37,133.0000000000004,5.156203269980179e-25,3.2212696075439453,187
38,123.3000000000007,1.0323211806224568e-25,0.8568019270896912,183
39,249.6000000000007,1.3318291030335946e-26,1.3942041397094727,233
40,224.30000000000064,4.517463807448966e-28,1.5865336656570435,385
41,184.2000000000006,9.286040182964976e-29,0.7850538492202759,180
42,131.10000000000025,3.690142636586925e-29,0.6715222597122192,105
43,135.60000000000034,8.964012748078979e-30,2.1642894744873047,161
44,82.90000000000009,4.360201772787147e-30,2.5247366428375244,82
45,199.70000000000093,5.929831972247687e-31,1.527658462524414,227
46,242.5000000000013,4.0989009506258556e-32,1.6597275733947754,304
47,223.20000000000064,7.450149366352923e-33,1.3533451557159424,194
48,94.70000000000009,4.207832958570165e-33,1.0253525972366333,65
49,289.2999999999994,2.1011336583953164e-34,4.833497524261475,341
50,202.20000000000067,3.559713558245105e-35,2.5170249938964844,202
51,239.80000000000092,4.7151963706118477e-36,2.089604139328003,230
52,278.40000000000026,5.331852214939061e-37,1.3362470865249634,248
53,268.2000000000004,5.976396457725685e-38,1.8538005352020264,249
54,221.7000000000006,9.520979108378087e-39,1.6467196941375732,209
55,222.1000000000006,1.571056906880162e-39,1.162984848022461,205
56,93.10000000000014,7.709266534800737e-40,2.9322028160095215,81
57,131.00000000000023,3.0367471518028774e-40,2.291566848754883,106
58,145.60000000000034,7.312248161532805e-41,2.3882017135620117,162
59,185.2000000000006,1.6411830685012644e-41,3.0862927436828613,170
60,243.80000000000058,3.08974526681187e-42,1.42523193359375,190
61,276.5,2.956497795905016e-43,2.0404598712921143,267
62,194.40000000000066,6.130987903953694e-44,2.14975643157959,179
63,175.90000000000057,1.476293638818416e-44,2.1109325885772705,162
64,224.1000000000006,2.904179869250792e-45,0.707464337348938,185
65,178.00000000000037,8.41052838547821e-46,2.9899401664733887,141
66,209.90000000000083,1.1539210715991215e-46,2.944201946258545,226
67,123.20000000000019,5.563693573996013e-47,3.5035672187805176,83
68,163.60000000000076,1.1041574014130152e-47,2.385803699493408,184
69,220.20000000000078,1.5417638444101703e-48,3.027366876602173,224
70,184.0000000000006,3.1140077415802167e-49,3.189955711364746,182
71,103.50000000000017,1.5688878554405249e-49,2.1975584030151367,78
72,159.0000000000003,5.04889043499217e-50,2.677907943725586,129
73,205.6000000000006,1.1532835513169053e-50,1.2846593856811523,168
74,230.00000000000088,1.568454404644403e-51,2.0618109703063965,227
75,151.60000000000028,6.3993455498899754e-52,2.042830228805542,102
76,247.1000000000007,6.627407147440708e-53,1.6228604316711426,258
77,122.00000000000017,2.8755867623766244e-53,6.498213768005371,95
78,113.00000000000011,1.3743474834249676e-53,4.425440311431885,84
79,211.70000000000084,2.2087969145981177e-54,3.5087294578552246,208
80,184.60000000000053,4.702835148681965e-55,3.123692035675049,176
81,83.60000000000002,2.4326690927913065e-55,2.416037082672119,75
82,206.60000000000065,6.067271344764376e-56,3.247464656829834,158
83,168.80000000000035,1.901719214582383e-56,3.4038002490997314,132
84,129.1000000000003,6.338967588685076e-57,4.271173477172852,125
85,236.10000000000102,6.065595084995043e-58,4.484198093414307,267
86,177.0000000000005,1.608803329118957e-58,0.8793690800666809,151
87,223.20000000000073,2.9241558279645587e-59,3.683377981185913,194
88,260.8000000000007,4.155482207717915e-60,2.831713914871216,222
89,261.00000000000034,6.010026510739102e-61,4.99309778213501,220
90,189.20000000000041,1.9171822958678332e-61,1.8942182064056396,130
91,145.90000000000057,4.739764542299044e-62,4.875167369842529,159
92,224.50000000000054,9.657742495937652e-63,4.4434075355529785,181
93,165.40000000000052,2.2451730429702608e-63,4.386237144470215,166
94,184.80000000000055,4.865055885341331e-64,1.044744849205017,174
95,178.30000000000047,1.4465673958233356e-64,2.1956868171691895,138
96,283.2999999999998,2.5162345072721694e-65,1.6673381328582764,199
97,139.70000000000033,8.764121003942284e-66,3.96223521232605,120
98,202.1000000000007,1.4718132728686434e-66,6.806718349456787,203
99,148.80000000000032,4.6950447631553706e-67,4.047859191894531,130
