Episode,Score,Epsilon,Loss,Steps
0,-2.299999999999997,0.9,N/A,25
1,-11.9,0.9,N/A,20
2,-12.100000000000001,0.8849523210725866,4.382571697235107,22
3,-14.100000000000001,0.7413651836323272,1.5951529741287231,42
4,-12.700000000000001,0.6588305500386507,0.5553964972496033,28
5,-11.0,0.6289794814477487,0.09188710898160934,11
6,-12.8,0.5566053310111446,0.9412352442741394,29
7,-9.09999999999999,0.37609369841975854,3.211381196975708,93
8,-11.0,0.3590532032765454,1.149746298789978,11
9,-10.5,0.35008608614589376,5.331888198852539,6
10,-10.9,0.335635785059458,0.7598466873168945,10
11,-11.6,0.3124259163492461,0.7477444410324097,17
12,-13.3,0.2707102124969933,0.5284664630889893,34
13,-18.999999999999986,0.18446528760261066,0.3717605173587799,91
14,-12.200000000000001,0.16742083048331813,0.5139323472976685,23
15,-11.700000000000001,0.15518781786329994,2.9002814292907715,18
16,-11.8,0.14324355864794241,2.869997978210449,19
17,-10.6,0.13907865672698147,0.6666648983955383,7
18,-13.700000000000003,0.11849374843122056,0.44549188017845154,38
19,-12.8,0.10485914725946407,0.8915938138961792,29
20,-16.39999999999999,0.07972847810113164,0.27433815598487854,65
21,-11.8,0.07359205823005177,0.9104271531105042,19
22,3.100000000000014,0.054327971255266345,0.506508469581604,72
23,-28.599999999999994,0.024699616988386502,0.29496490955352783,187
24,-689.3000000000859,5.892438942777696e-15,0.2764476239681244,6895
25,-1965.6999999993168,9.252575063878192e-51,0.011301123537123203,19558
26,-29.80000000000001,3.9990923926494253e-51,3.265653133392334,199
27,-1589.7999999996587,4.779438372748274e-80,0.0029692952521145344,15799
28,-1.699999999999994,4.411581851444404e-80,0.04394461214542389,19
29,-28.89999999999999,1.293815997202373e-80,0.03900260478258133,291
30,-11.2,1.2248247318378068e-80,0.04816502705216408,13
31,-32.70000000000005,4.684720136222833e-81,0.07552787661552429,228
32,-12.5,4.198426092063736e-81,0.519092857837677,26
33,-1352.4999999998745,7.240351063729284e-106,0.008293155580759048,13527
0,-11.2,0.9,N/A,13
1,-10.6,0.9,N/A,7
2,-11.9,0.9,N/A,20
3,-10.8,0.9,N/A,9
4,-15.699999999999996,0.9,N/A,58
5,-0.5999999999999996,0.9,N/A,8
6,-14.4,0.7868944897387026,3.493891954421997,45
7,-10.8,0.7585940147082363,3.3222463130950928,9
8,-15.599999999999996,0.6015399752189743,1.3946083784103394,57
9,-12.0,0.5522655394919753,0.9271663427352905,21
10,-10.5,0.5389434728381092,1.3243776559829712,6
11,-0.5999999999999996,0.5216792692952762,1.6780338287353516,8
12,-12.600000000000001,0.4673931055027495,0.9739319682121277,27
13,-3.699999999999994,0.39879671139689593,1.805193543434143,39
14,-10.4,0.3907637734837981,1.112208366394043,5
15,7.699999999999971,0.3515284445207644,1.699817180633545,26
16,-11.0,0.3361386648344591,2.3998782634735107,11
17,-10.5,0.3280301348291548,0.7746099829673767,6
18,-12.200000000000001,0.29871861308365666,1.077417016029358,23
19,-12.8,0.26546428345744905,0.5469074845314026,29
20,4.199999999999987,0.20710537044897662,1.074215054512024,61
21,-13.500000000000002,0.1788804963740992,1.0149856805801392,36
22,-13.000000000000002,0.1576782878304817,0.48664146661758423,31
23,-13.3,0.13730249700798688,0.7395271062850952,34
24,23.799999999999947,0.10453433726095922,1.4657317399978638,67
25,-11.4,0.09834383718502261,0.5371296405792236,15
26,-9.499999999999982,0.04393302604690227,0.29854464530944824,198
27,14.599999999999955,0.03469594694023658,0.7283244729042053,58
28,16.099999999999973,0.02912582210823313,0.5028641223907471,43
29,15.599999999999902,0.015882813689473873,1.1544930934906006,149
30,-2.4999999999999964,0.01423004142846815,1.0385159254074097,27
31,111.30000000000076,0.002748871657125586,2.02370285987854,404
32,53.600000000001984,0.0001741085798149872,1.1214581727981567,678
33,2.8999999999999577,1.649923842823766e-05,0.6340317130088806,579
0,-10.5,0.9,N/A,6
1,-2.3999999999999915,0.8958573832522353,9.371706008911133,26
2,-12.700000000000001,0.7872944273188653,1.460434079170227,28
3,-3.899999999999986,0.6516107787867245,1.3006048202514648,41
4,-11.9,0.5941766993063196,3.612413167953491,20
5,-11.0,0.5647752589545685,2.257256507873535,11
6,-10.9,0.539311078927622,5.020549297332764,10
7,-0.5999999999999996,0.5197688935628695,5.011055946350098,8
8,-11.8,0.47614724322767366,3.7167530059814453,19
9,-11.4,0.44431072043565906,0.26457497477531433,15
