Episode,Score,Epsilon,Loss,Steps
0,-10.7,0.9,N/A,8
1,-10.6,0.9,N/A,7
2,-10.7,0.9,N/A,8
3,-0.5999999999999996,0.9,N/A,8
4,-13.100000000000001,0.7639979356446005,4.7320146560668945,32
5,-11.5,0.7039098183572791,5.259275913238525,16
6,-11.700000000000001,0.6419407798219969,3.8968496322631836,18
7,-11.700000000000001,0.5854272153216544,3.47953462600708,18
8,-14.799999999999999,0.45553733200002505,1.2129132747650146,49
9,-12.8,0.3926847109124955,1.749176025390625,29
10,-11.0,0.3711812828865887,3.1112544536590576,11
11,-14.100000000000001,0.29936516815011754,0.9974202513694763,42
12,-18.19999999999999,0.1957289714851,0.5819481611251831,83
13,-13.100000000000001,0.16615170017828595,0.6736658811569214,32
14,25.899999999999984,0.07828129241193295,0.20844823122024536,147
15,29.299999999999876,0.026172197754581003,0.5470879077911377,214
16,7.0,0.022103773473604125,1.1845810413360596,33
17,19.3999999999999,0.012521712657554439,1.3754922151565552,111
18,114.80000000000064,0.0031752634710146823,2.8810861110687256,268
19,153.2000000000011,0.0007268199644402457,0.7693377137184143,288
20,8.400000000000006,0.00039319965834552843,1.05563485622406,120
21,40.79999999999993,0.00023686004958339382,1.0842235088348389,99
22,101.50000000000017,8.551173857362555e-05,0.7191139459609985,199
23,162.7000000000005,3.1834669291577144e-05,1.1343743801116943,193
24,202.5000000000005,1.1493022663920025e-05,0.38560375571250916,199
25,182.10000000000113,2.44879864973094e-06,0.7509855031967163,302
26,79.50000000000007,1.3521757760393493e-06,0.8490390777587891,116
27,68.10000000000007,6.985675476208131e-07,1.063183307647705,129
28,92.80000000000032,2.7093841993045463e-07,1.0592098236083984,185
29,80.90000000000013,1.6072333480486005e-07,0.5495177507400513,102
30,122.50000000000028,6.045057503862647e-08,0.7348775863647461,191
31,178.80000000000064,1.824373224582699e-08,0.9379038214683533,234
32,165.10000000000068,7.679819966617471e-09,4.967188358306885,169
33,204.30000000000064,3.0402340392406525e-09,0.6397072672843933,181
34,109.70000000000012,1.6701814036186366e-09,1.9140770435333252,117
35,139.20000000000027,8.807095168742629e-10,1.5486810207366943,125
36,271.90000000000055,1.773754782040141e-10,4.363402843475342,313
37,90.70000000000013,1.0361713443611335e-10,2.370373249053955,105
38,164.8000000000007,4.295350264956451e-11,1.2141516208648682,172
39,172.0000000000008,1.5349195209114204e-11,0.6939971446990967,201
40,166.10000000000048,6.800759789427971e-12,3.2850778102874756,159
41,212.6000000000008,2.4552253292121317e-12,3.255966901779175,199
42,166.6000000000004,1.1160416947275665e-12,2.8167665004730225,154
43,249.90000000000083,3.4378542748410833e-13,1.187056541442871,230
44,241.40000000000137,6.853327065703304e-14,3.4437060356140137,315
45,160.80000000000027,3.8823865240682286e-14,1.9625252485275269,111
46,229.4000000000009,1.1777021603685039e-14,4.728116512298584,233
47,157.7000000000005,5.692537594377354e-15,4.214488983154297,142
48,238.90000000000092,1.6745646633683413e-15,2.4604341983795166,239
49,232.1000000000008,5.832727802011624e-16,1.2585244178771973,206
50,274.7000000000005,1.3557797199011408e-16,2.283264398574829,285
51,251.20000000000073,4.46376164694819e-17,7.073418617248535,217
52,83.00000000000013,2.948504112628967e-17,3.269413948059082,81
53,103.40000000000019,1.9676569081969024e-17,1.881417989730835,79
54,146.70000000000047,9.082570584840386e-18,3.011323928833008,151
55,167.20000000000053,4.257341924671182e-18,5.305517673492432,148
56,197.20000000000041,1.9651601035497578e-18,4.726156234741211,151
57,156.2000000000005,8.796636775111656e-19,6.388486385345459,157
58,176.80000000000047,4.0191033258039067e-19,3.9071569442749023,153
59,120.50000000000023,2.2884948083798876e-19,4.234285831451416,110
60,187.00000000000045,1.0509592836908147e-19,4.835998058319092,152
61,172.0000000000007,3.7555445323769594e-20,6.9153523445129395,201
62,165.10000000000065,1.5809213540648636e-20,6.185911655426025,169
63,300.69999999999993,4.945243176157665e-21,3.555413007736206,227
64,83.40000000000006,3.334127352419149e-21,8.780261039733887,77
65,246.90000000000134,5.2519137819737695e-22,3.6856868267059326,361
66,161.30000000000084,1.8199687346494535e-22,3.43918776512146,207
67,202.6000000000007,6.604216401056266e-23,5.873261451721191,198
68,184.9000000000006,2.723735018005243e-23,4.295392990112305,173
69,127.8000000000003,1.3437828084114627e-23,2.163210153579712,138
70,149.5000000000004,7.158878991403453e-24,8.593000411987305,123
71,112.40000000000022,4.5158003641381104e-24,10.772062301635742,90
72,74.60000000000008,3.2541239074294266e-24,10.620002746582031,64
73,176.50000000000043,1.4641185881702255e-24,7.377545356750488,156
74,243.3000000000007,5.395155486484273e-25,3.281738758087158,195
