Episode,Score,Epsilon,Loss,Steps
0,-12.0,0.9,N/A,21
1,-10.8,0.9,N/A,9
2,-16.599999999999994,0.7911931563406617,0.39691489934921265,67
3,-11.6,0.7418268158925045,1.8880261182785034,17
4,-10.6,0.7224060167803786,3.7457473278045654,7
5,-11.4,0.6824850221095045,5.440093994140625,15
6,-14.100000000000001,0.5820577571411741,3.0129213333129883,42
7,-11.0,0.5582919678401331,1.9659154415130615,11
8,-10.7,0.5416195397979684,3.331864833831787,8
9,-14.000000000000002,0.46367444687912474,2.389935255050659,41
10,-7.399999999999996,0.3476371108507775,0.2937290370464325,76
11,-8.199999999999996,0.2528552908504654,0.30225419998168945,84
12,-19.19999999999998,0.17774812208317053,0.4083971381187439,93
13,-16.499999999999993,0.13841297721328316,0.12908820807933807,66
14,-13.200000000000001,0.12214134690961398,0.2079303115606308,33
15,-13.3,0.10737488642346357,0.26672157645225525,34
16,-14.3,0.09088326279887743,0.06881169974803925,44
17,-16.499999999999957,0.04826381184535168,0.11453737318515778,167
18,-18.299999999999986,0.03510488322677085,0.09282250702381134,84
19,-49.50000000000097,0.0007933878595455663,0.037475503981113434,1000
20,-79.80000000000003,1.7930961103276533e-05,0.01668410934507847,1000
21,-79.7999999999997,4.052486589237403e-07,0.10383615642786026,1000
22,-46.200000000000784,1.0300586313800626e-08,0.04404271021485329,969
23,-31.40000000000032,1.4464222002114298e-09,0.0712902769446373,518
24,-59.60000000000069,3.2689862718295517e-11,0.05925030633807182,1000
25,36.70000000000001,8.943787228670798e-12,0.21306626498699188,342
26,-6.2000000000001325,1.0351769927005024e-12,0.10872217267751694,569
27,-89.89999999999917,2.3395516036445616e-14,0.05632655695080757,1000
28,-89.8999999999986,5.287503243128434e-16,0.36347049474716187,1000
29,-59.600000000000506,1.1950020893978627e-17,0.18219254910945892,1000
30,-47.40000000000068,4.255910833120444e-19,0.09842602908611298,880
31,23.999999999999872,1.0551348095610503e-19,0.07373595237731934,368
32,50.29999999999992,3.2962654804196164e-20,0.431228369474411,307
33,-22.200000000000284,3.050761785080764e-21,0.07522286474704742,628
34,29.199999999999854,1.980513247267825e-21,0.06187509372830391,114
35,-6.700000000000031,7.091591887086124e-22,0.10947521775960922,271
36,37.39999999999987,1.358748852408249e-22,0.20090140402317047,436
37,71.99999999999972,4.493054137529059e-23,0.16813883185386658,292
38,100.50000000000111,3.001801126617791e-24,0.23806637525558472,714
39,90.70000000000039,1.3750871635393682e-24,0.12553441524505615,206
40,37.39999999999972,5.664920821617354e-25,0.9744322299957275,234
41,43.399999999999864,2.929613843970093e-25,0.16972091794013977,174
42,65.39999999999999,2.37841081067487e-25,0.9763879776000977,55
43,0.9999999999996715,5.375326988019578e-27,0.23772265017032623,1000
44,55.000000000000284,2.94245380195227e-27,0.1799696385860443,159
45,-89.89999999999915,6.650092263979777e-29,0.09999801963567734,1000
46,1.5000000000000338,3.24904686805544e-29,0.16890713572502136,189
47,59.20000000000053,1.422177174459019e-29,0.1490987092256546,218
48,50.70000000000018,3.0762199424951655e-30,0.6801159977912903,404
49,133.10000000000008,7.069930982858903e-31,0.04565761238336563,388
50,85.90000000000016,3.9590886916220275e-31,0.3098589777946472,153
51,68.20000000000003,2.4373749154687803e-31,1.0564275979995728,128
52,123.90000000000077,5.796062581349333e-32,0.6152657270431519,379
53,21.09999999999979,1.8877826890019009e-32,0.2399817705154419,296
54,134.0000000000003,4.4891356417929355e-33,0.22776831686496735,379
55,-11.300000000000301,4.2826827001923914e-34,0.278995543718338,620
56,27.999999999999687,1.8117600922109249e-34,0.10905475914478302,227
57,32.59999999999992,1.337919953006501e-34,0.09144475311040878,80
58,32.89999999999978,6.814957280310272e-35,0.2325177788734436,178
59,-89.89999999999915,1.5402143156529755e-36,0.5798048973083496,1000
60,28.89999999999994,9.88582603545531e-37,0.4296203553676605,117
61,70.40000000000002,6.6152989287577125e-37,0.41966384649276733,106
62,179.7000000000007,2.8198501345966078e-37,1.343143105506897,225
63,116.90000000000055,1.6215384766186746e-37,0.6386905312538147,146
64,166.30000000000055,8.943835175591307e-38,0.327090859413147,157
65,63.400000000000134,4.590379149237149e-38,0.2206883728504181,176
66,181.0000000000004,2.0555193905351142e-38,0.26418161392211914,212
67,203.600000000001,6.874825594869389e-39,1.9316554069519043,289
68,96.80000000000032,3.9683392977103954e-39,0.16719451546669006,145
69,86.60000000000026,1.5562377582111874e-39,0.1702033132314682,247
70,93.90000000000015,5.488559834272675e-40,0.4932633638381958,275
71,43.29999999999995,4.146323053878124e-40,0.24582348763942719,74
72,93.80000000000007,3.1323325947487717e-40,0.41747739911079407,74
73,120.3000000000001,1.3973172083261188e-40,0.528852105140686,213
74,152.20000000000078,6.623022905715631e-41,0.8175873756408691,197
75,42.49999999999993,4.853934756455216e-41,0.3232429325580597,82
76,212.30000000000078,1.539542541008826e-41,1.9270473718643188,303
77,64.3000000000001,1.1988462333673825e-41,0.2670617699623108,66
78,49.399999999999864,7.782747437812099e-42,1.1550989151000977,114
79,70.80000000000013,3.605943309969485e-42,0.2854807376861572,203
80,31.699999999999903,2.5735665214971456e-42,2.0528452396392822,89
81,91.10000000000025,1.1969258264073575e-42,1.8369652032852173,202
82,137.10000000000042,6.882852593355225e-43,0.45401331782341003,146
83,87.40000000000035,4.079780097980735e-43,0.693962812423706,138
84,73.20000000000005,3.0356937776426955e-43,0.3983564078807831,78
85,143.30000000000038,1.5058086713750879e-43,1.1103074550628662,185
86,183.9000000000006,7.526159032824947e-44,1.0780096054077148,183
87,156.40000000000052,4.1827478416857457e-44,2.5280332565307617,155
88,146.40000000000035,2.3334358103646537e-44,1.7024638652801514,154
89,44.09999999999997,1.8170532203852833e-44,2.1217222213745117,66
90,90.70000000000023,1.2205344431316284e-44,1.646666407585144,105
91,135.60000000000034,6.630755901135285e-45,0.4485175311565399,161
92,46.59999999999983,3.871219520346261e-45,1.3123273849487305,142
93,244.10000000000124,1.2996720763332935e-45,2.3077356815338135,288
94,182.30000000000067,6.1136880297185375e-46,0.8037693500518799,199
95,89.69999999999999,3.953910602709798e-46,0.8033734560012817,115
96,269.7000000000001,1.1108524616054721e-46,0.6051021218299866,335
97,215.20000000000093,3.9326447667181773e-47,1.8418371677398682,274
98,160.50000000000063,1.1873698370718481e-47,1.624756932258606,316
99,55.09999999999995,9.566889092968759e-48,1.588375449180603,57
