Episode,Score,Epsilon,Loss,Steps
0,-11.9,0.9,N/A,20
1,-2.499999999999991,0.8539593611981895,2.941964864730835,27
2,-1.0,0.8209812230988037,9.302532196044922,12
3,-10.7,0.7997063996574316,12.085646629333496,8
4,-11.6,0.7563101591524343,9.559717178344727,17
5,-1.2999999999999954,0.719979216560007,5.477913856506348,15
6,-12.900000000000002,0.6524691942249096,6.101626873016357,30
7,-11.700000000000001,0.6150409644460528,4.704051971435547,18
8,-15.099999999999998,0.5185454154549752,5.082741737365723,52
9,-16.599999999999994,0.41618802595240456,2.2549519538879395,67
10,-21.299999999999976,0.2862870988282856,3.2032060623168945,114
11,-16.099999999999994,0.2335776139461869,2.883850574493408,62
12,-20.399999999999977,0.16548986384116626,1.8872181177139282,105
13,-29.0,0.08841644745698758,1.3166946172714233,191
14,-69.30000000000058,0.012585952394596207,0.3118429481983185,594
15,-99.9999999999986,0.00047266612088323745,0.04615212604403496,1000
16,-69.40000000000035,4.814194961773754e-05,0.0571708008646965,696
17,-79.7999999999986,1.8079735139743685e-06,0.04930860176682472,1000
18,-89.89999999999915,6.789854281324071e-08,0.002160911215469241,1000
19,-99.9999999999986,2.5499334368162833e-09,0.0013306357432156801,1000
20,-79.80000000000003,9.576288772615218e-11,0.0019098527263849974,1000
21,14.200000000000038,5.6087771045721506e-11,0.023492481559515,163
22,18.399999999999984,5.252445430757974e-11,0.04133418947458267,20
23,-58.000000000000604,4.0077587113860486e-12,0.02164815366268158,784
24,11.799999999999933,3.0221989358239475e-12,0.03163466602563858,86
25,-99.9999999999986,1.1349884400855326e-13,0.06972028315067291,1000
26,30.799999999999947,8.228277699524384e-14,0.06076792627573013,98
27,45.89999999999997,7.028991581486353e-14,0.03619268909096718,48
28,62.29999999999998,5.3004715122025963e-14,0.05902513489127159,86
29,-89.89999999999915,1.990594934715133e-15,0.030611325055360794,1000
30,13.199999999999996,5.814113972119012e-16,0.03684017062187195,375
31,-38.69999999999972,2.219619792637241e-17,0.04895693436264992,995
32,44.3999999999999,9.301772471934959e-18,0.07764408737421036,265
33,82.40000000000015,6.991363165241756e-18,0.0717330127954483,87
34,-79.79999999999968,2.625610206836311e-19,1.9150627851486206,1000
35,19.299999999999997,2.532512538788442e-19,2.7197906970977783,11
36,72.60000000000008,1.9223114334812525e-19,0.025509335100650787,84
37,129.00000000000045,9.12585309895e-20,0.08714167028665543,227
38,82.30000000000013,6.836664875459307e-20,0.04617474600672722,88
39,43.899999999999714,7.484637766568756e-21,0.030133336782455444,674
40,109.1000000000002,4.998676123196878e-21,0.08372127264738083,123
41,190.00000000000068,2.404396292253282e-21,0.053213849663734436,223
42,66.49999999999994,1.4939393482716227e-21,0.06169179826974869,145
43,132.7000000000007,5.7485917541284455e-22,0.07910667359828949,291
44,77.89999999999952,2.6287528353353477e-23,2.4868059158325195,940
45,197.50000000000094,5.983085347012807e-24,2.2264137268066406,451
46,119.80000000000035,2.9255188919720553e-24,0.09285569190979004,218
47,65.40000000000019,1.7532795843836252e-24,0.1063568964600563,156
48,87.10000000000001,5.688037272208636e-25,0.11254167556762695,343
49,100.70000000000019,4.0167729421996336e-25,2.15396785736084,106
50,166.3000000000005,3.283592570776638e-26,0.1803925484418869,763
51,164.50000000000043,1.8489119636649123e-26,0.13793440163135529,175
52,235.00000000000102,7.424616822309413e-27,0.131138414144516,278
53,183.8000000000006,4.0589437125201634e-27,0.8830317258834839,184
54,98.00000000000011,2.6232756295196042e-27,1.3719727993011475,133
55,173.50000000000057,1.4247289370489745e-27,0.8378472924232483,186
