Episode,Score,Epsilon,Loss,Steps
0,-12.100000000000001,0.9,N/A,22
1,-11.6,0.9,N/A,17
2,-14.100000000000001,0.9,N/A,42
3,-11.5,0.9,N/A,16
4,-11.1,0.9,N/A,12
5,-11.2,0.9,N/A,13
6,-11.6,0.832511532999529,4.101802349090576,17
7,-12.0,0.7263548147687644,2.2410686016082764,21
8,-2.5999999999999925,0.6055642585191807,1.1799947023391724,28
9,-4.300000000000001,0.4520789585625014,0.5989220142364502,45
10,-10.7,0.42918657290105766,0.5084128379821777,8
11,-11.9,0.3768996277957861,1.2998335361480713,20
12,-14.7,0.27594129954264324,0.8214620351791382,48
13,-11.999999999999995,0.12492580459082542,0.6128981709480286,122
14,-20.799999999999994,0.016569700352581387,0.6215887665748596,311
15,-21.800000000000324,0.0010686705317475684,0.04661652445793152,422
16,-8.399999999999947,8.540173683528732e-05,0.025091348215937614,389
17,119.19999999999996,7.497948714352033e-07,0.19227010011672974,729
18,6.5999999999999766,3.05943746801571e-07,0.15940485894680023,138
19,8.899999999999508,1.4681228549452713e-09,0.016707893460989,822
20,5.600000000000001,7.842995625156925e-11,0.0278544332832098,451
21,106.10000000000068,1.5064081742709224e-11,0.49081945419311523,254
22,66.30000000000007,5.797657973432095e-12,0.4800807535648346,147
23,26.59999999999993,2.3351224799164676e-12,0.16318932175636292,140
24,14.99999999999999,8.532011358366656e-13,0.20790646970272064,155
25,49.69999999999975,2.1527569188524405e-13,0.12385783344507217,212
26,81.40000000000082,3.0868089017212183e-14,0.15711402893066406,299
27,69.60000000000014,3.963393008592366e-15,0.0741131454706192,316
28,11.199999999999953,2.1803851522918563e-15,0.2659035325050354,92
29,-93.39999999999554,5.053541935236249e-20,0.22660695016384125,1643
30,-119.79999999999464,7.829882339711976e-25,0.27565377950668335,1705
31,54.799999999999685,7.408403845323341e-26,0.06898365169763565,363
32,45.599999999999696,1.4322088739104365e-26,0.03936448320746422,253
33,-21.300000000000686,1.3331263445220718e-28,0.04145089164376259,720
34,-518.0000000000629,1.686382580750596e-45,0.017699183896183968,5990
35,-9.300000000000136,2.4496999857510123e-46,0.019252406433224678,297
36,-1882.6999999993923,9.709284435524014e-100,0.0020399766508489847,18930
37,-12.100000000000001,8.416368924776261e-100,0.0030328924767673016,22
38,-2.5999999999999943,7.01675283721845e-100,0.0011417352361604571,28
39,-707.6000000000901,1.4583888838567258e-119,0.0009322632686235011,6977
40,7.999999999999986,1.2560006513717617e-119,0.0010391119867563248,23
41,-11.1,1.1618166974687915e-119,0.003363680327311158,12
42,-0.6999999999999975,1.0958432217624305e-119,0.002380701247602701,9
43,-8.699999999999985,6.147203145453799e-120,0.008304198272526264,89
44,-0.3999999999999986,5.912231622381524e-120,0.001074350206181407,6
45,-11.1,5.468890012663482e-120,0.00033039000118151307,12
46,14.899999999999942,3.825983031383342e-120,0.1700996458530426,55
47,-2.499999999999991,3.210520705937221e-120,0.004069440998136997,27
48,-37.30000000000012,5.415215548221626e-121,0.001963822403922677,274
49,-0.9000000000000004,5.041787278595115e-121,0.0022727414034307003,11
50,-33.300000000000054,2.969062944766947e-122,0.007409112993627787,436
51,160.3000000000006,3.763004675957104e-123,0.0018244646489620209,318
52,20.40000000000002,1.0131844966531354e-123,0.00441338587552309,202
53,17.599999999999998,8.44695052588326e-124,0.001478912541642785,28
54,-5.099999999999998,5.98667721330484e-124,0.003367623081430793,53
55,89.10000000000016,2.7279871077948413e-124,0.012369325384497643,121
56,-0.7999999999999989,2.556419399401286e-124,0.0016306189354509115,10
57,-3.200000000000001,2.0498278711687993e-124,0.026298118755221367,34
58,101.90000000000023,2.997058408759719e-125,0.2711259126663208,296
59,62.799999999999955,1.770893785084048e-125,0.11445919424295425,81
60,116.50000000000031,3.468296897237354e-126,0.018327802419662476,251
61,125.5000000000006,1.2187984750197981e-126,0.11803847551345825,161
62,86.00000000000028,4.540845495241926e-127,0.019221803173422813,152
63,129.9000000000002,1.1019304098321207e-127,0.09486176818609238,218
64,156.70000000000076,2.1302760275272853e-128,0.18237397074699402,253
65,138.70000000000041,9.155944741224272e-129,0.45411667227745056,130
66,125.50000000000057,8.663084997385663e-130,0.029425591230392456,363
67,169.1000000000006,1.944633522301593e-130,0.10520638525485992,230
68,117.60000000000045,2.1226072359913577e-131,0.07214421033859253,341
69,95.30000000000054,7.507689381408159e-132,0.14200669527053833,160
70,52.99999999999992,4.5234174150752083e-132,0.19809508323669434,78
71,120.30000000000078,1.1339377498095858e-132,0.0260345246642828,213
72,87.20000000000005,4.567160640624628e-133,0.038946449756622314,140
73,59.69999999999993,2.2064391066236608e-133,0.568181574344635,112
74,143.1000000000004,6.548789599796534e-134,0.04499275982379913,187
75,62.89999999999995,3.8947480220550174e-134,0.039722662419080734,80
76,35.99999999999997,2.888766266180476e-134,0.05195204168558121,46
77,15.79999999999998,2.1426214207868476e-134,0.04864253103733063,46
78,57.29999999999987,8.856999084053212e-135,0.07991822063922882,136
79,57.700000000000074,1.9497939998432775e-135,0.10492555052042007,233
80,132.00000000000014,7.576668368752683e-137,0.1387723982334137,500
81,152.20000000000053,2.1073523743024973e-137,0.13358508050441742,197
82,33.29999999999997,1.3116037056933069e-137,0.2167207896709442,73
83,115.20000000000037,4.549631561103548e-138,0.1249660849571228,163
84,73.70000000000002,1.4693274461447363e-138,0.4975552260875702,174
85,219.90000000000103,4.698697788928696e-140,0.05357661098241806,530
86,73.10000000000002,1.45946522218871e-140,0.08071942627429962,180
87,138.8000000000003,6.313672552421643e-141,0.9419612884521484,129
88,93.00000000000028,1.9232477327852954e-141,0.09587077051401138,183
89,121.20000000000022,5.111483522454444e-142,0.3135601580142975,204
90,145.30000000000047,1.7501630727745862e-142,0.5970759391784668,165
91,154.70000000000056,5.726152646152304e-143,1.0769294500350952,172
92,77.20000000000005,2.3213520840639637e-143,0.17342819273471832,139
93,111.10000000000029,1.1889835959926723e-143,0.5721959471702576,103
94,103.10000000000001,3.621838139886958e-144,0.7611258625984192,183
95,36.899999999999736,1.0713606937504329e-145,0.33586931228637695,542
96,101.30000000000025,2.9034243016765576e-146,0.2519061863422394,201
97,157.20000000000044,1.117430278219152e-146,0.15018442273139954,147
98,225.30000000000103,1.8847801870505346e-147,0.2868415117263794,274
99,155.30000000000044,6.41167112718201e-148,0.6943041682243347,166
0,-11.4,0.9,N/A,15
1,-12.8,0.8778863756938987,5.261678695678711,29
2,-2.8000000000000007,0.8289064880671934,1.9741345643997192,30
3,-0.6999999999999975,0.8147525116780459,1.0715793371200562,9
4,-12.4,0.7766912267915768,7.844544410705566,25
5,-16.199999999999996,0.6884772315329548,0.3742835521697998,63
6,-13.000000000000002,0.6488222280126609,3.416067600250244,31
7,-0.6999999999999869,0.5256607652833254,0.971278965473175,110
8,-8.899999999999997,0.4416478904969696,0.6805936098098755,91
9,-10.5,0.43660590623633905,0.6480580568313599,6
10,-6.199999999999986,0.3862777533950367,0.6588351726531982,64
11,-4.099999999999998,0.3557645955390723,1.7044651508331299,43
12,-12.5,0.3384966115868172,0.7522745728492737,26
13,-11.700000000000001,0.3270353232993763,0.6082063913345337,18
14,-5.599999999999996,0.2926788285720075,0.6383012533187866,58
15,-10.199999999999989,0.23985993141943798,0.9243484735488892,104
16,-11.4,0.23307265325898624,0.6474846601486206,15
17,-14.999999999999998,0.21140030569707868,0.8678799271583557,51
18,5.099999999999998,0.19137658892911283,0.5085470676422119,52
19,-12.3,0.182785858745048,1.4975847005844116,24
20,-11.0,0.17897838203622382,0.6195936799049377,11
21,-13.400000000000002,0.16738338485158083,2.2130184173583984,35
22,15.399999999999977,0.15210998698387168,1.0385414361953735,50
23,7.999999999999989,0.14556018719833427,0.5190443992614746,23
24,-14.100000000000001,0.1343187765409192,0.7323919534683228,42
25,-17.999999999999986,0.11503188806378399,0.6454110741615295,81
26,7.799999999999983,0.10965815628650263,1.3280795812606812,25
27,-1.3999999999999968,0.10635146147214325,0.9613670110702515,16
28,-3.4999999999999893,0.08166815040424784,0.49177834391593933,138
29,-7.299999999999981,0.0707490796615051,1.1447418928146362,75
30,51.799999999999876,0.049088770931942284,2.173563241958618,191
31,34.499999999999936,0.04368029130357929,0.4036756753921509,61
32,25.39999999999995,0.039618663130991244,0.6127280592918396,51
33,14.99999999999995,0.035728997497743366,1.067924976348877,54
34,31.099999999999945,0.029789763733796396,0.5138229131698608,95
35,71.39999999999992,0.02479032352344458,0.5950933694839478,96
36,74.10000000000007,0.02172385139727485,0.5318284034729004,69
37,109.30000000000014,0.017233546116385286,1.332442045211792,121
38,139.20000000000078,0.011182728543358816,1.710829496383667,226
39,71.99999999999997,0.009413464137992836,0.5453923940658569,90
40,133.60000000000042,0.006657662256402998,1.0569496154785156,181
41,131.20000000000059,0.004497258286566841,0.7508082389831543,205
42,48.09999999999985,0.0035269483846093767,0.6196719408035278,127
43,48.599999999999916,0.0027925813866071943,0.6156348586082458,122
44,27.49999999999998,0.0026367749789768945,0.39312878251075745,30
45,51.199999999999896,0.0021942605980860117,0.30214986205101013,96
46,181.70000000000078,0.0012217263753428144,6.347355365753174,306
47,128.60000000000053,0.00078522048335739,1.7102570533752441,231
48,90.4000000000001,0.0006386069605117759,0.8691728711128235,108
49,125.80000000000064,0.00047197724263135945,1.0345240831375122,158
50,155.70000000000053,0.00034616575331056725,0.6602848768234253,162
51,231.90000000000077,0.0002324967542579676,0.8021680116653442,208
52,126.30000000000047,0.00017348413576004368,4.62927770614624,153
53,210.00000000000065,0.0001127882845442302,1.3646888732910156,225
54,35.59999999999996,0.00010249657998712678,1.6184706687927246,50
55,209.50000000000088,6.600215826680442e-05,0.758274257183075,230
56,90.70000000000006,5.398752794872228e-05,0.7847675085067749,105
57,246.90000000000066,3.282535521849842e-05,1.0446990728378296,260
58,178.80000000000032,2.5449201114518837e-05,0.968051552772522,133
59,215.60000000000122,1.518026045524493e-05,0.5930266976356506,270
60,148.30000000000038,1.1724160567261625e-05,1.932175636291504,135
61,162.30000000000047,8.041861096075244e-06,1.1474599838256836,197
62,73.39999999999998,6.953341346917547e-06,0.8131358027458191,76
63,273.6000000000009,3.946301098612524e-06,3.6212685108184814,296
64,180.90000000000083,2.625231162123266e-06,4.420668601989746,213
65,217.50000000000097,1.6239153030470685e-06,3.4507827758789062,251
66,135.80000000000027,1.1978975949777508e-06,2.556457042694092,159
67,100.00000000000017,9.649532184902644e-07,2.549952745437622,113
68,112.60000000000015,8.153989228664231e-07,1.8559203147888184,88
69,73.4,7.050292185929699e-07,1.2891196012496948,76
70,158.90000000000046,5.497498406829082e-07,5.1131792068481445,130
71,111.20000000000032,4.5226574368626385e-07,1.5781316757202148,102
72,216.90000000000097,2.7656865872504347e-07,1.4721392393112183,257
73,139.40000000000032,2.185639878922479e-07,1.8629021644592285,123
74,81.5,1.818836839003204e-07,1.5381346940994263,96
75,121.40000000000018,1.4991787438853354e-07,0.9258224964141846,101
76,193.90000000000066,1.0542228521693144e-07,1.8833144903182983,184
77,182.60000000000065,7.244998972422106e-08,1.5936225652694702,196
78,98.20000000000036,5.638521388535177e-08,1.6784218549728394,131
79,262.3000000000001,3.794277745716109e-08,0.4576584994792938,207
80,171.10000000000073,2.5386318707279617e-08,1.6322648525238037,210
81,216.1000000000009,1.528833741016211e-08,2.1024277210235596,265
82,221.30000000000078,1.0170389634061049e-08,10.41763687133789,213
83,230.90000000000077,6.70130619435642e-09,1.4964485168457031,218
84,149.10000000000034,5.255460004944709e-09,2.9693925380706787,127
85,179.1000000000009,3.3777570236954005e-09,1.962125539779663,231
86,193.80000000000047,2.3706984925063905e-09,1.9175050258636475,185
87,164.80000000000052,1.7058013026459618e-09,1.967609167098999,172
88,168.5000000000004,1.3174403974837872e-09,1.0209511518478394,135
89,128.00000000000026,1.0155525912585582e-09,1.6972010135650635,136
90,220.40000000000077,6.640486834713708e-10,1.6213613748550415,222
91,127.00000000000034,5.021811870517173e-10,1.6559479236602783,146
92,184.60000000000045,3.585817544460184e-10,0.9894078969955444,176
93,202.3000000000007,2.4408361579544394e-10,1.0930694341659546,201
94,71.30000000000001,2.027321712214397e-10,4.588144302368164,97
95,256.0000000000009,1.2092824242105708e-10,2.2791545391082764,270
96,171.80000000000055,8.200040485837493e-11,2.4234163761138916,203
97,185.5000000000005,5.956944810361591e-11,1.7261568307876587,167
98,84.80000000000007,5.2803749160062325e-11,6.416688442230225,63
99,127.30000000000038,4.016229809258202e-11,4.284345626831055,143
