Game,Score
2995,11
2996,4
2997,4
2998,0
2999,13
3000,13
3001,7
3002,16
3003,16
3004,18
3005,18
3006,8
3007,10
3008,14
3009,6
3010,1
3011,5
3012,11
3013,19
3014,5
3015,3
3016,16
3017,9
3018,16
3019,13
3020,8
3021,6
3022,5
3023,9
3024,4
3025,8
3026,12
3027,12
3028,1
3029,8
3030,14
3031,5
3032,2
3033,26
3034,17
3035,13
3036,6
3037,2
3038,3
3039,4
3040,14
3041,19
3042,5
3043,1
3044,14
3045,1
3046,7
3047,3
3048,3
3049,9
3050,13
3051,4
3052,5
3053,13
3054,16
3055,2
3056,4
3057,11
3058,10
3059,19
3060,6
3061,13
3062,23
3063,18
3064,9
3065,5
3066,4
3067,21
3068,10
3069,3
3070,8
3071,1
3072,6
3073,1
3074,7
3075,9
3076,1
3077,0
3078,7
3079,5
3080,15
3081,8
3082,8
3083,18
3084,16
3085,1
3086,2
3087,12
3088,4
3089,15
3090,12
3091,1
3092,12
3093,7
3094,7
3095,6
3096,7
3097,15
3098,21
3099,21
3100,14
3101,5
3102,13
3103,13
3104,6
3105,11
3106,15
3107,4
3108,5
3109,9
3110,0
3111,26
3112,10
3113,5
3114,22
3115,4
3116,23
3117,4
3118,6
3119,9
3120,15
3121,6
3122,7
3123,8
3124,1
3125,22
3126,13
3127,7
3128,8
3129,10
3130,12
3131,14
3132,8
3133,12
3134,11
3135,10
3136,12
3137,16
3138,19
3139,16
3140,3
3141,1
3142,18
3143,5
3144,11
3145,3
3146,6
3147,12
3148,8
3149,4
3150,0
3151,8
3152,24
3153,6
3154,8
3155,3
3156,0
3157,5
3158,0
3159,8
3160,16
3161,5
3162,2
3163,21
3164,1
3165,25
3166,12
3167,9
3168,19
3169,8
3170,11
3171,0
3172,2
3173,17
3174,9
3175,13
3176,3
3177,15
3178,6
3179,19
3180,3
3181,1
3182,10
3183,16
3184,15
3185,5
3186,30
3187,10
3188,9
3189,7
3190,6
3191,20
3192,11
3193,9
3194,14
3195,7
3196,18
3197,5
3198,1
3199,15
3200,9
3201,2
3202,6
3203,25
3204,16
3205,11
3206,4
3207,22
3208,5
3209,13
3210,4
3211,24
3212,4
3213,7
3214,2
3215,7
3216,4
3217,14
3218,5
3219,19
3220,13
3221,6
3222,14
3223,12
3224,12
3225,5
3226,14
3227,18
3228,7
3229,8
3230,3
3231,13
3232,11
3233,8
3234,15
3235,6
3236,5
3237,26
3238,14
3239,10
3240,17
3241,16
3242,4
3243,18
3244,15
3245,13
3246,11
3247,11
3248,18
3249,21
3250,17
3251,8
3252,1
3253,12
3254,1
3255,5
3256,21
3257,15
3258,10
3259,1
3260,14
3261,15
3262,10
3263,13
3264,5
3265,10
3266,7
3267,3
3268,7
3269,11
3270,3
3271,22
3272,7
3273,15
3274,6
3275,2
3276,26
3277,18
3278,14
3279,0
3280,4
3281,5
3282,6
3283,8
3284,5
3285,11
3286,11
3287,18
3288,8
3289,14
3290,11
3291,8
3292,6
3293,11
3294,10
3295,18
3296,4
3297,11
3298,8
3299,16
3300,7
3301,0
3302,4
3303,1
3304,1
3305,7
3306,18
3307,12
3308,14
3309,6
3310,1
3311,4
3312,4
3313,24
3314,16
3315,19
3316,7
3317,2
3318,2
3319,8
3320,12
3321,23
3322,16
3323,21
3324,10
3325,6
3326,6
3327,17
3328,20
3329,7
3330,19
3331,15
3332,5
3333,5
3334,10
3335,11
3336,8
3337,9
3338,10
3339,15
3340,19
3341,20
3342,5
3343,4
3344,13
3345,1
3346,11
3347,7
3348,9
3349,10
3350,12
3351,2
3352,7
3353,18
3354,12
3355,6
3356,17
3357,3
3358,17
3359,33
3360,13
3361,17
3362,5
3363,8
3364,6
3365,18
3366,6
3367,19
3368,9
3369,14
3370,15
3371,10
3372,26
3373,5
3374,0
3375,14
3376,8
3377,1
3378,7
3379,5
3380,10
3381,16
3382,8
3383,1
3384,6
3385,2
3386,8
3387,3
3388,4
3389,1
3390,9
3391,8
3392,11
3393,20
3394,0
3395,11
3396,12
3397,14
3398,1
3399,1
3400,16
3401,12
3402,19
3403,15
3404,4
3405,5
3406,8
3407,16
3408,22
3409,14
3410,9
3411,10
3412,13
3413,5
3414,13
3415,22
3416,11
3417,2
3418,19
3419,1
3420,3
3421,1
3422,14
3423,8
3424,5
3425,23
3426,25
3427,14
3428,13
3429,3
3430,16
3431,21
3432,7
3433,2
3434,6
3435,1
3436,5
3437,10
3438,15
3439,10
3440,10
3441,17
3442,6
3443,6
3444,8
3445,9
3446,5
3447,20
3448,23
3449,4
3450,8
3451,6
3452,16
3453,13
3454,22
3455,1
3456,5
3457,17
3458,20
3459,13
3460,7
3461,14
3462,5
3463,1
3464,17
3465,11
3466,5
3467,7
3468,17
3469,6
3470,7
3471,7
3472,4
3473,9
3474,3
3475,8
3476,12
3477,10
3478,8
3479,13
3480,12
3481,10
3482,17
3483,16
3484,3
3485,16
3486,5
3487,9
3488,8
3489,11
3490,1
3491,13
3492,4
3493,14
3494,4
3495,14
3496,12
3497,23
3498,12
3499,9
3500,4
3501,10
3502,9
3503,12
3504,3
3505,17
3506,1
3507,1
3508,7
3509,8
3510,5
3511,19
3512,11
3513,10
3514,10
3515,8
3516,29
3517,3
3518,12
3519,8
3520,21
3521,4
3522,23
3523,18
3524,19
3525,4
3526,11
3527,8
3528,5
3529,16
3530,3
3531,20
3532,22
3533,1
3534,5
3535,11
3536,8
3537,8
3538,12
3539,3
3540,6
3541,8
3542,12
3543,12
3544,1
3545,4
3546,24
3547,9
3548,1
3549,4
3550,6
3551,13
3552,14
3553,18
3554,17
3555,12
3556,12
3557,3
3558,7
3559,10
3560,12
3561,3
3562,11
3563,16
3564,16
3565,11
3566,6
3567,8
3568,5
3569,11
3570,9
3571,17
3572,9
3573,1
3574,6
3575,5
3576,16
3577,7
3578,11
3579,2
3580,10
3581,9
3582,7
3583,25
3584,0
3585,1
3586,7
3587,7
3588,15
3589,12
3590,8
3591,18
3592,7
3593,7
3594,6
3595,21
3596,14
3597,19
3598,10
3599,4
3600,11
3601,11
3602,3
3603,7
3604,14
3605,28
3606,7
3607,3
3608,8
3609,15
3610,21
3611,3
3612,9
3613,8
3614,1
3615,2
3616,2
3617,12
3618,12
3619,3
3620,8
3621,10
3622,17
3623,16
3624,20
3625,8
3626,1
3627,0
3628,14
3629,8
3630,2
3631,11
3632,1
3633,4
3634,4
3635,4
3636,17
3637,5
3638,3
3639,9
3640,10
3641,22
3642,10
3643,16
3644,0
3645,6
3646,9
3647,12
3648,6
3649,19
3650,6
3651,23
3652,23
3653,11
3654,8
3655,11
3656,18
3657,6
3658,7
3659,3
3660,20
3661,25
3662,17
3663,13
3664,12
3665,1
3666,10
3667,7
3668,12
3669,1
3670,25
3671,10
3672,5
3673,12
3674,15
3675,18
3676,19
3677,22
3678,7
3679,9
3680,11
3681,9
3682,9
3683,2
3684,13
3685,8
3686,27
3687,1
3688,4
3689,6
3690,16
3691,16
3692,3
3693,13
3694,14
3695,15
3696,19
3697,4
3698,1
3699,9
3700,7
3701,2
3702,12
3703,8
3704,10
3705,9
3706,3
3707,7
3708,1
3709,14
3710,15
3711,10
3712,17
3713,11
3714,3
3715,14
3716,14
3717,11
3718,23
3719,6
3720,4
3721,9
3722,11
3723,16
3724,16
3725,11
3726,12
3727,11
3728,6
3729,9
3730,19
3731,2
3732,8
3733,5
3734,7
3735,27
3736,5
3737,21
3738,19
3739,9
3740,1
3741,1
3742,15
3743,25
3744,5
3745,14
3746,12
3747,19
3748,10
3749,18
3750,21
3751,8
3752,8
3753,9
3754,7
3755,10
3756,8
3757,6
3758,5
3759,8
3760,3
3761,8
3762,9
3763,3
3764,7
3765,13
3766,6
3767,6
3768,16
3769,14
3770,24
3771,3
3772,19
3773,18
3774,1
3775,17
3776,6
3777,14
3778,19
3779,7
3780,5
3781,14
3782,33
3783,11
3784,21
3785,12
3786,3
3787,13
3788,6
3789,6
3790,7
3791,18
3792,19
3793,19
3794,16
3795,12
3796,18
3797,6
3798,14
3799,15
3800,8
3801,14
3802,6
3803,16
3804,6
3805,2
3806,4
3807,10
3808,9
3809,21
3810,23
3811,6
3812,4
3813,1
3814,10
3815,6
3816,12
3817,18
3818,6
3819,15
3820,16
3821,17
3822,7
3823,23
3824,7
3825,6
3826,14
3827,16
3828,7
3829,10
3830,19
3831,6
3832,7
3833,8
3834,17
3835,11
3836,18
3837,19
3838,15
3839,12
3840,7
3841,2
3842,15
3843,14
3844,5
3845,9
3846,1
3847,3
3848,6
3849,7
3850,15
3851,12
3852,9
3853,16
3854,6
3855,25
3856,1
3857,22
3858,16
3859,17
3860,5
3861,8
3862,5
3863,5
3864,14
3865,1
3866,18
3867,1
3868,4
3869,16
3870,5
3871,12
3872,15
3873,7
3874,6
3875,11
3876,12
3877,6
3878,15
3879,16
3880,10
3881,9
3882,5
3883,17
3884,28
3885,12
3886,4
3887,8
3888,13
3889,14
3890,9
3891,11
3892,9
3893,11
3894,12
3895,1
3896,15
3897,10
3898,11
3899,16
3900,27
3901,5
3902,6
3903,10
3904,9
3905,11
3906,5
3907,6
3908,25
3909,8
3910,13
3911,3
3912,22
3913,9
3914,3
3915,20
3916,6
3917,9
3918,4
3919,2
3920,18
3921,18
3922,11
3923,8
3924,9
3925,19
3926,24
3927,10
3928,12
3929,14
3930,8
3931,11
3932,6
3933,6
3934,20
3935,11
3936,11
3937,1
3938,11
3939,8
3940,10
3941,14
3942,12
3943,12
3944,16
3945,2
3946,2
3947,2
3948,7
3949,8
3950,6
3951,4
3952,20
3953,8
3954,2
3955,9
3956,16
3957,7
3958,2
3959,11
3960,15
3961,3
3962,12
3963,9
3964,19
3965,3
3966,14
3967,2
3968,22
3969,9
3970,8
3971,4
3972,8
3973,3
3974,9
3975,13
3976,17
3977,8
3978,8
3979,4
3980,4
3981,6
3982,5
3983,1
3984,9
3985,8
3986,5
3987,27
3988,15
3989,21
3990,2
3991,2
3992,8
3993,9
3994,15
3995,1
3996,7
3997,5
3998,11
3999,4
4000,12
4001,6
4002,3
4003,15
4004,15
4005,11
4006,10
4007,8
4008,8
4009,11
4010,0
4011,1
4012,4
4013,4
4014,8
4015,1
4016,17
4017,8
4018,8
4019,6
4020,4
4021,2
4022,4
4023,4
4024,6
4025,23
4026,22
4027,2
4028,9
4029,10
4030,12
4031,11
4032,12
4033,18
4034,7
4035,10
4036,1
4037,17
4038,28
4039,20
4040,7
4041,6
4042,20
4043,4
4044,19
4045,13
4046,6
4047,2
4048,6
4049,20
4050,2
4051,4
4052,10
4053,6
4054,3
4055,4
4056,1
4057,2
4058,9
4059,16
4060,14
4061,9
4062,2
4063,15
4064,6
4065,18
4066,6
4067,25
4068,4
4069,13
4070,26
4071,9
4072,8
4073,11
4074,6
4075,8
4076,5
4077,12
4078,26
4079,13
4080,2
4081,1
4082,5
4083,9
4084,11
4085,8
4086,11
4087,12
4088,9
4089,20
4090,6
4091,12
4092,16
4093,14
4094,7
4095,1
4096,7
4097,13
4098,6
4099,33
4100,16
4101,2
4102,4
4103,8
4104,4
4105,19
4106,15
4107,3
4108,7
4109,10
4110,2
4111,7
4112,11
4113,16
4114,15
4115,5
4116,0
4117,1
4118,2
4119,18
4120,2
4121,11
4122,8
4123,9
4124,6
4125,10
4126,4
4127,25
4128,1
4129,22
4130,8
4131,10
4132,2
4133,7
4134,3
4135,1
4136,3
4137,1
4138,8
4139,9
4140,7
4141,2
4142,6
4143,23
4144,4
4145,20
4146,15
4147,16
4148,4
4149,12
4150,6
4151,4
4152,18
4153,22
4154,1
4155,4
4156,6
4157,11
4158,18
4159,20
4160,8
4161,3
4162,4
4163,9
4164,20
4165,6
4166,7
4167,16
4168,4
4169,4
4170,3
4171,12
4172,13
4173,21
4174,4
4175,1
4176,12
4177,11
4178,10
4179,1
4180,2
4181,5
4182,9
4183,21
4184,4
4185,7
4186,1
4187,7
4188,10
4189,18
4190,12
4191,7
4192,8
4193,18
4194,3
4195,5
4196,12
4197,3
4198,30
4199,14
4200,14
4201,10
4202,8
4203,4
4204,15
4205,19
4206,6
4207,19
4208,4
4209,3
4210,12
4211,12
4212,10
4213,1
4214,15
4215,10
4216,21
4217,11
4218,4
4219,12
4220,21
4221,13
4222,12
4223,14
4224,1
4225,15
4226,18
4227,6
4228,11
4229,9
4230,6
4231,15
4232,16
4233,18
4234,5
4235,11
4236,1
4237,8
4238,13
4239,4
4240,6
4241,10
4242,2
4243,1
4244,2
4245,19
4246,20
4247,16
4248,1
4249,25
4250,23
4251,1
4252,18
4253,24
4254,12
4255,10
4256,6
4257,20
4258,5
4259,6
4260,15
4261,7
4262,4
4263,14
4264,16
4265,7
4266,6
4267,3
4268,11
4269,5
4270,30
4271,4
4272,10
4273,9
4274,4
4275,15
4276,11
4277,12
4278,4
4279,9
4280,17
4281,2
4282,15
4283,14
4284,10
4285,19
4286,17
4287,14
4288,3
4289,4
4290,21
4291,8
4292,6
4293,1
4294,5
4295,17
4296,4
4297,15
4298,1
4299,12
4300,7
4301,6
4302,9
4303,3
4304,4
4305,1
4306,9
4307,1
4308,6
4309,6
4310,10
4311,6
4312,11
4313,13
4314,3
4315,6
4316,4
4317,15
4318,9
4319,21
4320,4
4321,10
4322,12
4323,1
4324,2
4325,3
4326,18
4327,11
4328,15
4329,9
4330,1
4331,5
4332,12
4333,22
4334,28
4335,7
4336,19
4337,11
4338,2
4339,9
4340,2
4341,7
4342,15
4343,1
4344,18
4345,10
4346,7
4347,14
4348,4
4349,2
4350,6
4351,21
4352,10
4353,11
4354,1
4355,7
4356,1
4357,15
4358,8
4359,10
4360,10
4361,2
4362,28
4363,13
4364,13
4365,6
4366,13
4367,19
4368,23
4369,15
4370,12
4371,12
4372,4
4373,11
4374,11
4375,12
4376,12
4377,19
4378,3
4379,1
4380,8
4381,16
4382,12
4383,14
4384,12
4385,4
4386,7
4387,7
4388,14
4389,9
4390,17
4391,14
4392,18
4393,14
4394,3
4395,8
4396,3
4397,20
4398,4
4399,14
4400,5
4401,15
4402,13
4403,11
4404,13
4405,16
4406,5
4407,9
4408,10
4409,13
4410,16
4411,9
4412,9
4413,11
4414,2
4415,4
4416,3
4417,3
4418,11
4419,1
4420,1
4421,12
4422,14
4423,18
4424,14
4425,23
4426,5
4427,13
4428,14
4429,2
4430,0
4431,11
4432,17
4433,9
4434,4
4435,20
4436,3
4437,7
4438,12
4439,16
4440,1
4441,10
4442,18
4443,20
4444,5
4445,13
4446,11
4447,1
4448,11
4449,6
4450,4
4451,5
4452,0
4453,6
4454,35
4455,4
4456,8
4457,17
4458,4
4459,16
4460,12
4461,14
4462,13
4463,13
4464,7
4465,3
4466,11
4467,18
4468,8
4469,4
4470,15
4471,7
4472,6
4473,10
4474,9
4475,8
4476,9
4477,8
4478,6
4479,10
4480,8
4481,1
4482,5
4483,7
4484,14
4485,4
4486,15
4487,8
4488,1
4489,9
4490,8
4491,14
4492,8
4493,10
4494,15
4495,8
4496,13
4497,16
4498,3
4499,10
4500,17
4501,20
4502,6
4503,10
4504,15
4505,6
4506,25
4507,22
4508,7
4509,1
4510,2
4511,12
4512,4
4513,6
4514,14
4515,9
4516,11
4517,11
4518,1
4519,10
4520,1
4521,9
4522,1
4523,18
4524,6
4525,20
4526,5
4527,8
4528,6
4529,6
4530,13
4531,1
4532,0
4533,21
4534,14
4535,7
4536,1
4537,5
4538,16
4539,31
4540,24
4541,23
4542,12
4543,13
4544,12
4545,12
4546,15
4547,18
4548,7
4549,16
4550,20
4551,24
4552,30
4553,21
4554,6
4555,1
4556,18
4557,17
4558,8
4559,14
4560,14
4561,8
4562,12
4563,13
4564,17
4565,19
4566,17
4567,8
4568,14
4569,15
4570,6
4571,15
4572,16
4573,9
4574,8
4575,14
4576,27
4577,25
4578,18
4579,9
4580,31
4581,9
4582,15
4583,12
4584,11
4585,7
4586,8
4587,26
4588,22
4589,19
4590,23
4591,13
4592,21
4593,18
4594,24
4595,17
4596,23
4597,29
4598,19
4599,22
4600,14
4601,8
4602,15
4603,11
4604,15
4605,14
4606,29
4607,12
4608,27
4609,22
4610,4
4611,16
4612,26
4613,1
4614,20
4615,9
4616,9
4617,33
4618,10
4619,22
4620,16
4621,17
4622,16
4623,5
4624,24
4625,19
4626,41
4627,15
4628,23
4629,20
4630,29
4631,8
4632,17
4633,1
4634,24
4635,10
4636,17
4637,38
4638,12
4639,30
4640,8
4641,12
4642,29
4643,22
4644,19
4645,21
4646,4
4647,11
4648,20
4649,10
4650,10
4651,20
4652,18
4653,3
4654,11
4655,23
4656,25
4657,19
4658,10
4659,14
4660,18
4661,13
4662,18
4663,16
4664,8
4665,12
4666,16
4667,11
4668,16
4669,20
4670,17
4671,15
4672,28
4673,18
4674,16
4675,24
4676,5
4677,22
4678,15
4679,16
4680,7
4681,20
4682,22
4683,15
4684,26
4685,12
4686,16
4687,21
4688,12
4689,19
4690,21
4691,18
4692,8
4693,31
4694,14
4695,12
4696,18
4697,23
4698,11
4699,9
4700,16
4701,12
4702,4
4703,18
4704,23
4705,8
4706,27
4707,27
4708,13
4709,8
4710,15
4711,10
4712,17
4713,20
4714,1
4715,5
4716,15
4717,16
4718,15
4719,18
4720,14
4721,14
4722,20
4723,10
4724,17
4725,24
4726,32
4727,1
4728,13
4729,17
4730,5
4731,13
4732,20
4733,23
4734,16
4735,19
4736,6
4737,4
4738,9
4739,11
4740,19
4741,11
4742,10
4743,21
4744,8
4745,17
4746,19
4747,14
4748,10
4749,6
4750,7
4751,7
4752,11
4753,14
4754,9
4755,8
4756,11
4757,3
4758,13
4759,31
4760,3
4761,24
4762,15
4763,12
4764,13
4765,11
4766,9
4767,25
4768,24
4769,9
4770,15
4771,25
4772,25
4773,13
4774,23
4775,16
4776,17
4777,27
4778,11
4779,7
4780,36
4781,16
4782,34
4783,24
4784,10
4785,14
4786,11
4787,25
4788,8
4789,7
4790,16
4791,3
4792,12
4793,1
4794,35
4795,9
4796,7
4797,16
4798,26
4799,16
4800,21
4801,18
4802,17
4803,17
4804,20
4805,14
4806,10
4807,25
4808,12
4809,5
4810,17
4811,17
4812,4
4813,35
4814,7
4815,14
4816,30
4817,27
4818,13
4819,6
4820,13
4821,10
4822,14
4823,28
4824,8
4825,11
4826,9
4827,3
4828,25
4829,22
4830,17
4831,12
4832,14
4833,23
4834,13
4835,26
4836,22
4837,31
4838,13
4839,12
4840,17
4841,24
4842,13
4843,38
4844,16
4845,19
4846,29
4847,17
4848,6
4849,14
4850,8
4851,27
4852,19
4853,10
4854,15
4855,10
4856,5
4857,22
4858,33
4859,10
4860,10
4861,22
4862,4
4863,3
4864,12
4865,4
4866,16
4867,10
4868,19
4869,20
4870,15
4871,30
4872,16
4873,14
4874,31
4875,6
4876,14
4877,20
4878,25
4879,18
4880,17
4881,20
4882,21
4883,16
4884,22
4885,20
4886,22
4887,26
4888,18
4889,5
4890,18
4891,14
4892,21
4893,10
4894,22
4895,10
4896,21
4897,15
4898,12
4899,23
4900,12
4901,14
4902,21
4903,22
4904,14
4905,8
4906,18
4907,9
4908,16
4909,20
4910,5
4911,7
4912,22
4913,28
4914,16
4915,20
4916,9
4917,11
4918,25
4919,24
4920,28
4921,8
4922,27
4923,27
4924,12
4925,16
4926,9
4927,16
4928,31
4929,17
4930,9
4931,15
4932,15
4933,12
4934,20
4935,15
4936,14
4937,13
4938,12
4939,29
4940,13
4941,20
4942,32
4943,15
4944,15
4945,13
4946,3
4947,15
4948,8
4949,30
4950,11
4951,13
4952,22
4953,10
4954,8
4955,27
4956,18
4957,11
4958,10
4959,18
4960,29
4961,24
4962,19
4963,16
4964,23
4965,23
4966,26
4967,16
4968,16
4969,30
4970,19
4971,12
4972,14
4973,8
4974,7
4975,14
4976,3
4977,15
4978,9
4979,20
4980,20
4981,17
4982,4
4983,25
4984,16
4985,14
4986,14
4987,22
4988,14
4989,17
4990,7
4991,9
4992,12
4993,4
4994,12
4995,14
4996,16
4997,18
4998,10
4999,7
5000,22
5001,14
5002,13
5003,6
5004,25
5005,27
5006,20
5007,21
5008,12
5009,6
5010,21
5011,12
5012,9
5013,7
5014,7
5015,6
5016,17
5017,20
5018,7
5019,11
5020,18
5021,2
5022,28
5023,15
5024,9
5025,17
5026,18
5027,17
5028,20
5029,23
5030,6
5031,1
5032,15
5033,11
5034,13
5035,10
5036,35
5037,6
5038,17
5039,15
5040,6
5041,13
5042,5
5043,16
5044,20
5045,5
5046,9
5047,14
5048,15
5049,12
5050,21
5051,7
5052,16
5053,14
5054,15
5055,11
5056,11
5057,31
5058,17
5059,11
5060,7
5061,9
5062,16
5063,6
5064,37
5065,21
5066,30
5067,18
5068,16
5069,19
5070,12
5071,15
5072,4
5073,9
5074,16
5075,8
5076,12
5077,14
5078,20
5079,30
5080,3
5081,3
5082,22
5083,4
5084,16
5085,15
5086,1
5087,6
5088,18
5089,29
5090,7
5091,20
5092,14
5093,12
5094,8
5095,11
5096,27
5097,3
5098,8
5099,16
5100,8
5101,2
5102,6
5103,15
5104,5
5105,6
5106,20
5107,9
5108,17
5109,24
5110,13
5111,13
5112,24
5113,23
5114,21
5115,16
5116,15
5117,22
5118,14
5119,20
5120,18
5121,16
5122,24
5123,13
5124,30
5125,18
5126,11
5127,8
5128,12
5129,16
5130,24
5131,15
5132,11
5133,21
5134,17
5135,18
5136,21
5137,6
5138,19
5139,18
5140,11
5141,19
5142,17
5143,13
5144,7
5145,14
5146,32
5147,14
5148,5
5149,22
5150,33
5151,17
5152,16
5153,24
5154,9
5155,18
5156,8
5157,14
5158,27
5159,14
5160,15
5161,20
5162,16
5163,1
5164,10
5165,21
5166,18
5167,22
5168,1
5169,6
5170,18
5171,14
5172,19
5173,8
5174,4
5175,9
5176,18
5177,24
5178,16
5179,2
5180,6
5181,5
5182,6
5183,15
5184,2
5185,10
5186,18
5187,19
5188,6
5189,7
5190,8
5191,9
5192,7
5193,8
5194,6
5195,21
5196,22
5197,14
5198,12
5199,10
5200,19
5201,3
5202,20
5203,15
5204,17
5205,1
5206,16
5207,12
5208,8
5209,20
5210,10
5211,14
5212,1
5213,21
5214,7
5215,14
5216,21
5217,10
5218,10
5219,25
5220,1
5221,16
5222,20
5223,12
5224,14
5225,16
5226,14
5227,14
5228,9
5229,10
5230,23
5231,21
5232,20
5233,14
5234,6
5235,19
5236,6
5237,14
5238,10
5239,20
5240,17
5241,14
5242,10
5243,14
5244,13
5245,3
5246,29
5247,23
5248,6
5249,8
5250,10
5251,22
5252,20
5253,21
5254,12
5255,3
5256,22
5257,17
5258,22
5259,9
5260,7
5261,15
5262,10
5263,3
5264,30
5265,7
5266,9
5267,19
5268,6
5269,19
5270,9
5271,23
5272,8
5273,14
5274,10
5275,24
5276,12
5277,9
5278,13
5279,1
5280,10
5281,25
5282,12
5283,9
5284,6
5285,16
5286,13
5287,27
5288,14
5289,33
5290,29
5291,15
5292,14
5293,15
5294,17
5295,24
5296,6
5297,32
5298,10
5299,14
5300,10
5301,16
5302,15
5303,15
5304,13
5305,16
5306,13
5307,24
5308,13
5309,17
5310,24
5311,22
5312,21
5313,7
5314,33
5315,14
5316,27
5317,8
5318,23
5319,0
5320,1
5321,0
5322,0
5323,0
5324,0
5325,0
5326,6
5327,5
5328,20
5329,25
5330,14
5331,13
5332,15
5333,17
5334,4
5335,20
5336,21
5337,24
5338,15
5339,17
5340,5
5341,33
5342,17
5343,7
5344,14
5345,14
5346,28
5347,15
5348,17
5349,10
5350,10
5351,2
5352,21
5353,11
5354,21
5355,8
5356,17
5357,12
5358,1
5359,20
5360,14
5361,3
5362,27
5363,4
5364,8
5365,15
5366,34
5367,17
5368,21
5369,8
5370,12
5371,14
5372,6
5373,17
5374,18
5375,5
5376,10
5377,2
5378,15
5379,26
5380,16
5381,5
5382,7
5383,17
5384,11
5385,12
5386,16
5387,25
5388,13
5389,20
5390,9
5391,14
5392,20
5393,26
5394,5
5395,9
5396,27
5397,11
5398,8
5399,15
5400,38
5401,27
5402,25
5403,20
5404,13
5405,13
5406,8
5407,2
5408,27
5409,16
5410,37
5411,17
5412,9
5413,21
5414,18
5415,1
5416,18
5417,15
5418,17
5419,24
5420,9
5421,21
5422,31
5423,18
5424,3
5425,10
5426,26
5427,31
5428,13
5429,17
5430,13
5431,13
5432,6
5433,28
5434,17
5435,15
5436,5
5437,14
5438,20
5439,27
5440,6
5441,15
5442,21
5443,24
5444,26
5445,16
5446,14
5447,8
5448,24
5449,7
5450,13
5451,14
5452,7
5453,21
5454,19
5455,15
5456,30
5457,12
5458,16
5459,29
5460,5
5461,15
5462,13
5463,4
5464,30
5465,7
5466,34
5467,17
5468,26
5469,16
5470,11
5471,31
5472,25
5473,24
5474,5
5475,11
5476,16
5477,13
5478,13
5479,34
5480,18
5481,18
5482,21
5483,20
5484,15
5485,11
5486,7
5487,5
5488,10
5489,13
5490,12
5491,3
5492,20
5493,12
5494,15
5495,34
5496,14
5497,25
5498,18
5499,19
5500,15
5501,14
5502,22
5503,2
5504,3
5505,27
5506,22
5507,13
5508,9
5509,11
5510,5
5511,4
5512,26
5513,30
5514,18
5515,15
5516,14
5517,16
5518,16
5519,12
5520,16
5521,11
5522,21
5523,16
5524,19
5525,14
5526,11
5527,10
5528,1
5529,10
5530,28
5531,18
5532,24
5533,9
5534,1
5535,12
5536,25
5537,22
5538,9
5539,12
5540,11
5541,20
5542,9
5543,13
5544,16
5545,34
5546,16
5547,27
5548,10
5549,28
5550,13
5551,12
5552,10
5553,2
5554,19
5555,14
5556,13
5557,12
5558,13
5559,29
5560,33
5561,13
5562,19
5563,18
5564,16
5565,3
5566,20
5567,8
5568,28
5569,18
5570,18
5571,9
5572,6
5573,24
5574,7
5575,12
5576,14
5577,16
5578,15
5579,2
5580,5
5581,20
5582,11
5583,30
5584,22
5585,20
5586,26
5587,8
5588,10
5589,12
5590,6
5591,12
5592,37
5593,4
5594,12
5595,18
5596,10
5597,13
5598,17
5599,15
5600,23
5601,18
5602,26
5603,6
5604,22
5605,7
5606,19
5607,19
5608,27
5609,16
5610,26
5611,11
5612,24
5613,26
5614,28
5615,11
5616,18
5617,18
5618,14
5619,8
5620,18
5621,14
5622,7
5623,10
5624,6
5625,21
5626,12
5627,28
5628,15
5629,17
5630,9
5631,10
5632,4
5633,16
5634,11
5635,22
5636,7
5637,19
5638,9
5639,17
5640,14
5641,17
5642,14
5643,13
5644,12
5645,16
5646,15
5647,17
5648,9
5649,29
5650,4
5651,18
5652,16
5653,16
5654,15
5655,21
5656,34
5657,18
5658,23
5659,16
5660,10
5661,15
5662,25
5663,17
5664,21
5665,18
5666,10
5667,15
5668,16
5669,12
5670,16
5671,11
5672,8
5673,14
5674,14
5675,35
5676,2
5677,2
5678,14
5679,12
5680,21
5681,13
5682,34
5683,16
5684,10
5685,16
5686,13
5687,6
5688,6
5689,12
5690,9
5691,5
5692,4
5693,10
5694,15
5695,8
5696,16
5697,6
5698,5
5699,11
5700,6
5701,6
5702,13
5703,9
5704,22
5705,16
5706,7
5707,19
5708,14
5709,18
5710,3
5711,10
5712,16
5713,20
5714,18
5715,19
5716,16
5717,5
5718,13
5719,6
5720,12
5721,24
5722,23
5723,24
5724,14
5725,25
5726,17
5727,20
5728,19
5729,6
5730,11
5731,21
5732,10
5733,26
5734,38
5735,6
5736,10
5737,18
5738,6
5739,25
5740,29
5741,21
5742,18
5743,23
5744,20
5745,6
5746,17
5747,11
5748,12
5749,13
5750,10
5751,30
5752,18
5753,11
5754,2
5755,23
5756,24
5757,25
5758,15
5759,12
5760,11
5761,16
5762,30
5763,11
5764,13
5765,27
5766,3
5767,17
5768,10
5769,8
5770,16
5771,31
5772,13
5773,8
5774,18
5775,7
5776,13
5777,10
5778,13
5779,28
5780,16
5781,13
5782,17
5783,29
5784,8
5785,16
5786,4
5787,20
5788,12
5789,18
5790,34
5791,26
5792,5
