Episode,TotalReward,ApplesEaten,AvgLoss,Epsilon,StepsPerApple,EpisodeTime
85,-50,0,0.6814983862061654,0.9184732224159486,0.0,2.050035238265991
86,-50,0,0.43577245090688976,0.9175547491935327,0.0,2.059542179107666
87,-50,0,0.5478447715441386,0.9166371944443392,0.0,2.079378604888916
88,-50,0,0.5097759421914816,0.9157205572498949,0.0,2.09942364692688
89,-50,0,0.5476465556356642,0.914804836692645,0.0,2.1235692501068115
90,-50,0,0.5716155723289207,0.9138900318559524,0.0,2.1566803455352783
91,-50,0,0.3754394756896155,0.9129761418240965,0.0,2.1650004386901855
92,-50,0,0.5224833889507953,0.9120631656822724,0.0,2.381990671157837
93,-50,0,0.4482182655483484,0.9111511025165902,0.0,2.404351234436035
94,-50,0,0.5334566918512186,0.9102399514140735,0.0,2.41867995262146
95,-50,0,0.7195608727633953,0.9093297114626595,0.0,2.434701919555664
96,-50,0,0.4756709610422452,0.9084203817511969,0.0,2.4592671394348145
97,-50,0,0.4887566743862061,0.9075119613694457,0.0,2.4832894802093506
98,-50,0,0.4021699227392673,0.9066044494080763,0.0,2.4973556995391846
99,-40,1,0.3015442316730817,0.9056978449586682,6.0,2.5058701038360596
100,-40,1,0.44650369093698616,0.9047921471137096,17.0,2.529174566268921
101,-50,0,0.560039471834898,0.9038873549665959,0.0,2.5417115688323975
102,-40,1,0.7188694290816784,0.9029834676116293,24.0,2.5719707012176514
103,-50,0,0.6885087603614444,0.9020804841440176,0.0,2.6010074615478516
104,-50,0,0.7218531689473561,0.9011784036598737,0.0,2.6185805797576904
105,-40,1,0.6287228060074341,0.9002772252562138,39.0,2.6693944931030273
106,-50,0,0.4810279766097665,0.8993769480309576,0.0,2.6904451847076416
107,-50,0,0.6344576368437094,0.8984775710829266,0.0,2.728543281555176
108,-40,1,0.6503779465953509,0.8975790935118436,6.0,2.7360596656799316
109,-50,0,0.7155793756246567,0.8966815144183318,0.0,2.7450835704803467
110,-50,0,0.5520171880722046,0.8957848329039134,0.0,2.757600784301758
111,-50,0,0.5010799275977271,0.8948890480710096,0.0,2.7661120891571045
112,-50,0,0.5215272822163322,0.8939941590229386,0.0,2.779205799102783
113,-50,0,0.6127970104034131,0.8931001648639156,0.0,2.7957730293273926
114,-50,0,0.6896120980381966,0.8922070646990518,0.0,2.807811975479126
115,-50,0,0.6355337500572205,0.8913148576343527,0.0,2.8198277950286865
116,-50,0,0.543490033182833,0.8904235427767183,0.0,2.865575075149536
117,-50,0,0.7025719799778678,0.8895331192339416,0.0,2.880220651626587
118,-50,0,0.5540450685902646,0.8886435861147077,0.0,2.906259775161743
119,-50,0,0.3726770248677995,0.887754942528593,0.0,2.9182751178741455
120,-40,1,0.5726971424677793,0.8868671875860644,17.0,2.9410293102264404
121,-50,0,0.6318591649715717,0.8859803203984784,0.0,2.958456516265869
122,-50,0,0.5554036137958368,0.88509434007808,0.0,2.9760053157806396
123,-20,3,0.5464560449757474,0.8842092457380019,15.666666666666666,3.041917085647583
124,-50,0,0.5783875707698904,0.8833250364922639,0.0,3.069965362548828
125,-50,0,0.6358523461325415,0.8824417114557717,0.0,3.1075034141540527
126,-50,0,0.6286312477744144,0.8815592697443159,0.0,3.1701085567474365
127,-50,0,0.5245702351842608,0.8806777104745716,0.0,3.1793739795684814
128,-50,0,0.5398364464441935,0.8797970327640969,0.0,3.212967872619629
129,-40,1,0.46073563925681577,0.8789172357313328,31.0,3.2506439685821533
130,-50,0,0.5614974233839247,0.8780383184956015,0.0,3.273721694946289
131,-50,0,0.7103599105030298,0.8771602801771059,0.0,3.2981677055358887
132,-50,0,0.597693609920415,0.8762831198969288,0.0,3.313732862472534
133,-50,0,0.7037605762481689,0.8754068367770318,0.0,3.3353207111358643
134,-50,0,0.5219182728267298,0.8745314299402548,0.0,3.392089605331421
135,-40,1,0.536142071964694,0.8736568985103146,51.0,3.4547059535980225
136,-50,0,0.41858557347328434,0.8727832416118043,0.0,3.496662139892578
137,-50,0,0.6420885728938239,0.8719104583701925,0.0,3.514883518218994
138,-50,0,0.38662443310022354,0.8710385479118223,0.0,3.52544903755188
139,-50,0,0.4892266954887997,0.8701675093639105,0.0,3.5575945377349854
140,-50,0,0.53388488363652,0.8692973418545467,0.0,3.7960219383239746
141,-50,0,0.41152072449525195,0.8684280445126921,0.0,3.8065378665924072
142,-50,0,0.42721547083608036,0.8675596164681794,0.0,3.8452131748199463
143,-50,0,0.48520364475921846,0.8666920568517111,0.0,3.9336180686950684
144,-50,0,0.45528505115132584,0.8658253647948594,0.0,3.9576621055603027
145,-50,0,0.4502040215513923,0.8649595394300645,0.0,4.012255907058716
146,-50,0,0.4186977967619896,0.8640945798906344,0.0,4.047341346740723
147,-50,0,0.3747696760627959,0.8632304853107438,0.0,4.060427904129028
148,-50,0,0.3053045461957271,0.862367254825433,0.0,4.0942816734313965
149,-40,1,0.342478396743536,0.8615048875706075,20.0,4.123352766036987
150,-50,0,0.24043191969394684,0.8606433826830369,0.0,4.132375955581665
151,-50,0,0.41902950406074524,0.8597827393003539,0.0,4.156512975692749
152,-30,2,0.41009790116343003,0.8589229565610536,14.5,4.195489883422852
153,-50,0,0.41688677730659646,0.8580640336044925,0.0,4.210502862930298
154,-50,0,0.4527521552074523,0.857205969570888,0.0,4.237854957580566
155,-50,0,0.3828289446234703,0.8563487636013172,0.0,4.268476486206055
156,-50,0,0.4297699674963951,0.8554924148377159,0.0,4.331069469451904
157,-50,0,0.5993840254843235,0.8546369224228781,0.0,4.358076572418213
158,-40,1,0.522359215694925,0.8537822855004553,46.0,4.418316841125488
159,-50,0,0.30876341213782627,0.8529285032149548,0.0,4.434836149215698
160,-50,0,0.4449479844835069,0.8520755747117399,0.0,4.4468605518341064
161,-40,1,0.5376626945593778,0.8512234991370281,17.0,4.470409393310547
162,-50,0,0.4160139434612714,0.8503722756378911,0.0,4.501536846160889
163,-40,1,0.5497815364173481,0.8495219033622532,42.0,4.557319164276123
164,-40,1,0.4459492042660713,0.8486723814588909,10.0,4.56952428817749
165,-40,1,0.6820230092853308,0.847823709077432,8.0,4.580626964569092
166,-50,0,0.6197943091392517,0.8469758853683546,0.0,4.610897779464722
167,-40,1,0.5976530594485147,0.8461289094829862,35.0,4.657644987106323
168,-50,0,0.4450865159432093,0.8452827805735033,0.0,4.809556722640991
169,-40,1,0.44977126410230994,0.8444374977929298,32.0,4.851189136505127
170,-50,0,0.552280155941844,0.8435930602951368,0.0,4.874026775360107
171,-40,1,0.5877698759237925,0.8427494672348417,12.0,4.8905415534973145
172,-20,3,0.6520814236005147,0.8419067177676068,25.0,4.983893394470215
173,-40,1,0.5605025552213192,0.8410648110498392,8.0,5.133236408233643
174,-50,0,0.6655067539215088,0.8402237462387894,0.0,5.162961959838867
175,-50,0,0.49270348250865936,0.8393835224925505,0.0,5.173977613449097
176,-50,0,0.6730630419872425,0.838544138970058,0.0,5.2072529792785645
177,-30,2,0.5407733332652312,0.8377055948310879,6.5,5.225319147109985
178,-40,1,0.6291008993983269,0.8368678892362568,20.0,5.251862287521362
179,-40,1,0.6674459685881933,0.8360310213470206,45.0,5.310412406921387
180,-40,1,0.5727766444906592,0.8351949903256736,16.0,5.33138108253479
181,-50,0,0.5178396888077259,0.8343597953353479,0.0,5.350494384765625
182,-50,0,0.5112261005810329,0.8335254355400126,0.0,5.35944676399231
183,-30,2,0.5883686603046954,0.8326919101044725,16.0,5.4035279750823975
184,-50,0,0.5979603454470634,0.831859218194368,0.0,5.4180474281311035
185,-50,0,0.6332611262798309,0.8310273589761736,0.0,5.453507423400879
186,-50,0,0.5535542798596759,0.8301963316171974,0.0,5.508075952529907
187,-50,0,0.5443296911461013,0.8293661352855802,0.0,5.544146537780762
188,-50,0,0.6388007946312427,0.8285367691502946,0.0,5.582726716995239
189,-50,0,0.5207127084334692,0.8277082323811443,0.0,14.232392311096191
190,-50,0,0.5760085220847811,0.8268805241487632,0.0,14.249919652938843
191,-40,1,0.5845933109521866,0.8260536436246144,24.0,14.282991409301758
192,-50,0,0.692076712846756,0.8252275899809898,0.0,14.299014329910278
193,-50,0,0.6556174286774227,0.8244023623910088,0.0,14.310605764389038
194,-50,0,0.7089098741610845,0.8235779600286178,0.0,14.317051887512207
195,-50,0,0.6293159286890712,0.8227543820685892,0.0,14.393669128417969
196,-50,0,0.646088045835495,0.8219316276865206,0.0,14.40819239616394
197,-40,1,0.5609437096863985,0.8211096960588341,56.0,14.484905242919922
198,-20,3,0.5657455517965204,0.8202885863627752,5.666666666666667,14.508447885513306
199,-50,0,0.5223036607106527,0.8194682977764125,0.0,14.683258056640625
200,-50,0,0.5123729255227816,0.818648829478636,0.0,14.741937398910522
201,-40,1,1.0698493421077728,0.8178301806491574,6.0,14.749971389770508
202,-50,0,0.7896600404511327,0.8170123504685082,0.0,14.779522180557251
203,-40,1,0.8258314755829897,0.8161953381180397,22.0,14.807673931121826
204,-50,0,0.7041687996763932,0.8153791427799216,0.0,14.83336067199707
205,-50,0,0.7461573392152786,0.8145637636371417,0.0,14.84789228439331
206,-50,0,0.7267073307718549,0.8137491998735046,0.0,14.857777833938599
207,-50,0,0.6488870573895318,0.812935450673631,0.0,14.873300790786743
208,-50,0,0.6079723834991455,0.8121225152229574,0.0,14.883331060409546
209,-50,0,0.5004159361124039,0.8113103927077344,0.0,14.894855737686157
210,-50,0,0.6536228046530769,0.8104990823150267,0.0,14.923904180526733
211,-40,1,0.5406079397157386,0.8096885832327116,27.0,14.958085775375366
212,-40,1,0.6295090019702911,0.8088788946494789,6.0,14.965592861175537
213,-50,0,0.6600644588470459,0.8080700157548294,0.0,15.014665842056274
214,-40,1,0.6416989353395277,0.8072619457390746,31.0,15.053224086761475
215,-50,0,0.6806572208350355,0.8064546837933355,0.0,15.085285425186157
216,-40,1,0.6305417834587816,0.8056482291095421,53.0,15.158234357833862
217,-50,0,0.513874381354877,0.8048425808804326,0.0,15.201806545257568
218,-50,0,0.6485433446036445,0.8040377382995522,0.0,15.21481990814209
219,-40,1,0.6142482438257763,0.8032337005612527,14.0,15.230848789215088
220,-30,2,0.55762736664878,0.8024304668606914,13.5,15.266449213027954
221,-50,0,0.5330988143881162,0.8016280363938307,0.0,15.290629148483276
222,-50,0,0.6653534241698005,0.8008264083574369,0.0,15.320181131362915
223,-50,0,0.6161388784646988,0.8000255819490795,0.0,15.334218502044678
224,-50,0,0.5542601566565665,0.7992255563671304,0.0,15.35977053642273
225,-50,0,0.5833780900998549,0.7984263308107633,0.0,15.377295017242432
226,-50,0,0.4677543703180093,0.7976279044799526,0.0,15.409441709518433
227,-50,0,0.6105550756821265,0.7968302765754727,0.0,15.427965879440308
228,-40,1,0.42506030533048844,0.7960334462988972,18.0,15.452518701553345
229,-40,1,0.47436631528230816,0.7952374128525983,13.0,15.470557451248169
230,-50,0,0.4930065367370844,0.7944421754397457,0.0,15.492583513259888
231,-40,1,0.412390616886756,0.7936477332643059,17.0,15.515304565429688
232,-50,0,0.4336649182629078,0.7928540855310416,0.0,15.568963527679443
233,-40,1,0.6038353826318469,0.7920612314455105,7.0,15.578975439071655
234,-40,1,0.458893200625544,0.7912691702140651,23.0,15.605019092559814
235,-50,0,0.5723440444895199,0.790477901043851,0.0,15.639329671859741
236,-50,0,0.5152375905802755,0.7896874231428072,0.0,15.67638111114502
237,-50,0,0.463599960009257,0.7888977357196644,0.0,15.692420244216919
238,-40,1,0.5084480464458465,0.7881088379839447,20.0,15.716450452804565
239,-50,0,0.5212123275679701,0.7873207291459607,0.0,15.763549327850342
240,-50,0,0.5395195254912744,0.7865334084168147,0.0,15.7821044921875
241,-50,0,0.4365040193433347,0.7857468750083979,0.0,15.814198970794678
242,-40,1,0.422741852460369,0.7849611281333895,31.0,15.853276252746582
243,-40,1,0.5163719803094864,0.784176167005256,16.0,15.8763267993927
244,-50,0,0.5114857391877607,0.7833919908382508,0.0,15.89185380935669
245,-50,0,0.3414423823356628,0.7826085988474126,0.0,15.90587592124939
246,-40,1,0.5229819127741981,0.7818259902485653,17.0,15.924405574798584
247,-50,0,0.43616319650953467,0.7810441642583167,0.0,15.964447736740112
248,-50,0,0.3890944881872697,0.7802631200940584,0.0,15.995500326156616
249,-40,1,0.4053286761045456,0.7794828569739644,10.0,16.007022380828857
250,-40,1,0.39602969735860827,0.7787033741169904,30.0,16.046610593795776
251,-30,2,0.3250569224357605,0.7779246707428734,5.0,16.061659812927246
252,-40,1,0.40729691709081334,0.7771467460721305,24.0,16.099732637405396
253,-40,1,0.4588976800441742,0.7763695993260584,52.0,16.170430660247803
254,-40,1,0.4680050371421708,0.7755932297267324,18.0,16.195476055145264
255,-40,1,0.5025534862652421,0.7748176364970056,32.0,16.238213300704956
256,-50,0,0.4680860180121202,0.7740428188605086,0.0,16.26777219772339
257,-40,1,0.47131439857184887,0.7732687760416481,16.0,16.290316820144653
258,-10,4,0.4214530789557798,0.7724955072656065,20.25,16.402117013931274
259,-50,0,0.49733297361267936,0.7717230117583408,0.0,16.415635347366333
260,-50,0,0.4494771440823873,0.7709512887465825,0.0,16.43365454673767
261,-50,0,0.41849256679415703,0.7701803374578359,0.0,16.460689306259155
262,-50,0,0.45801626369357107,0.7694101571203781,0.0,16.48873805999756
263,-50,0,0.4594737384468317,0.7686407469632577,0.0,16.49976658821106
264,-50,0,0.33266355593999225,0.7678721062162944,0.0,16.511778593063354
265,-40,1,0.3963709558759417,0.7671042341100781,7.0,16.522492170333862
266,-40,1,0.4902058921077035,0.766337129875968,11.0,16.536526441574097
267,-40,1,0.5125497111252376,0.7655707927460921,14.0,16.556575536727905
268,-30,2,0.38494122596014113,0.764805221953346,10.5,16.584909439086914
269,-40,1,0.42792207296741636,0.7640404167313927,76.0,16.685807704925537
270,-50,0,0.47425279170274737,0.7632763763146613,0.0,16.698326110839844
271,-50,0,0.3864539371182521,0.7625130999383466,0.0,16.72936463356018
272,-50,0,0.5369921156338283,0.7617505868384082,0.0,16.740294456481934
273,-40,1,0.42427967116236687,0.7609888362515699,8.0,16.751829624176025
274,-50,0,0.4692624706029892,0.7602278474153183,0.0,16.784881353378296
275,-40,1,0.346880641579628,0.759467619567903,15.0,16.80620241165161
276,-50,0,0.4379776070515315,0.7587081519483351,0.0,16.82723593711853
277,-40,1,0.39983943922846926,0.7579494437963867,51.0,16.894953966140747
278,-20,3,0.33977556299595607,0.7571914943525904,7.0,16.91961693763733
279,-50,0,0.41598548322189144,0.7564343028582378,0.0,16.97717809677124
280,-30,2,0.41566429659724236,0.7556778685553796,18.0,17.025856971740723
281,-50,0,0.4132931254804134,0.7549221906868242,0.0,17.31309175491333
282,-50,0,0.5041463099993192,0.7541672684961374,0.0,17.33213448524475
283,-50,0,0.39946145471185446,0.7534131012276413,0.0,17.35467529296875
284,-40,1,0.4186013792124059,0.7526596881264136,72.0,17.456426858901978
285,-50,0,0.3739252107647749,0.7519070284382872,0.0,17.49401569366455
286,-50,0,0.3462224948619093,0.7511551214098489,0.0,17.532586812973022
287,-50,0,0.37365954369306564,0.750403966288439,0.0,17.553121328353882
288,-50,0,0.3686828464269638,0.7496535623221505,0.0,17.560124158859253
289,-50,0,0.41025088468323584,0.7489039087598284,0.0,17.589186429977417
290,-40,1,0.3839712819705407,0.7481550048510686,48.0,17.652788162231445
291,-50,0,0.3367078021168709,0.7474068498462175,0.0,17.668806314468384
292,-50,0,0.35064275190234184,0.7466594429963713,0.0,17.68484091758728
293,-30,2,0.39350667999436456,0.745912783553375,24.0,17.74846577644348
294,-50,0,0.39998762544832733,0.7451668707698216,0.0,17.7755184173584
295,-40,1,0.3870878553751743,0.7444217038990517,33.0,17.819717168807983
296,-50,0,0.33839303836589907,0.7436772821951526,0.0,17.87742805480957
297,-50,0,0.36453247933011307,0.7429336049129575,0.0,17.90499448776245
298,-30,2,0.35151117388159037,0.7421906713080445,16.0,17.946150302886963
299,-40,1,0.3840532074017184,0.7414484806367364,28.0,17.98320722579956
300,-50,0,0.3476438343524933,0.7407070321560997,0.0,18.00353193283081
301,-50,0,1.1585189898808796,0.7399663251239436,0.0,18.016555547714233
302,-50,0,0.7209378086751507,0.7392263587988196,0.0,18.062129259109497
303,-30,2,0.5402144666375785,0.7384871324400207,14.5,18.106714010238647
304,-50,0,0.536139910419782,0.7377486453075807,0.0,18.11573362350464
305,-30,2,0.5630582901564511,0.737010896662273,27.5,18.181381702423096
306,-50,0,0.4180730325835092,0.7362738857656108,0.0,18.191404581069946
307,-50,0,0.4970793966203928,0.7355376118798452,0.0,18.209924459457397
308,-40,1,0.48245835809384363,0.7348020742679654,59.0,18.28760600090027
309,-50,0,0.44060206753867015,0.7340672721936974,0.0,18.341736793518066
310,-50,0,0.4466164492898517,0.7333332049215037,0.0,18.35626983642578
311,-20,3,0.3929200087274824,0.7325998717165821,7.0,18.387333154678345
312,-30,2,0.4827687104427537,0.7318672718448656,43.0,18.504075050354004
313,-50,0,0.4344903984003597,0.7311354045730207,0.0,18.52863335609436
314,-40,1,0.39782265548048346,0.7304042691684477,29.0,18.568726301193237
315,-50,0,0.39792197942733765,0.7296738648992792,0.0,18.592259168624878
316,-30,2,0.3697511135263646,0.7289441910343799,23.5,18.65152931213379
317,-30,2,0.3537318644852474,0.7282152468433455,14.5,18.688215732574463
318,-20,3,0.33889786378446835,0.7274870315965022,27.666666666666668,18.78939723968506
319,-50,0,0.2978358305990696,0.7267595445649057,0.0,18.803424835205078
320,-50,0,0.31622015742155224,0.7260327850203407,0.0,18.81994605064392
321,-50,0,0.29768633736031397,0.7253067522353204,0.0,18.83753228187561
322,-50,0,0.3703804135322571,0.724581445483085,0.0,18.865100622177124
323,-40,1,0.3985572589295251,0.723856864037602,35.0,18.906644105911255
324,-50,0,0.3875756596143429,0.7231330071735643,0.0,18.924680471420288
325,-20,3,0.307265329745508,0.7224098741663908,10.333333333333334,18.9642550945282
326,-30,2,0.32268446076799323,0.7216874642922244,27.0,19.03070831298828
327,-50,0,0.30941419675946236,0.7209657768279322,0.0,19.08786678314209
328,-40,1,0.3709667910028387,0.7202448110511043,27.0,19.146985292434692
329,-50,0,0.40691933035850525,0.7195245662400531,0.0,19.16553521156311
330,-40,1,0.36334109485149385,0.7188050416738131,25.0,19.199652910232544
331,-50,0,0.29149200873715536,0.7180862366321393,0.0,19.21617364883423
332,-50,0,0.3342373136963163,0.7173681503955072,0.0,19.24366521835327
333,-50,0,0.34572924147633943,0.7166507822451117,0.0,19.28573226928711
334,-50,0,0.34406029229814356,0.7159341314628666,0.0,19.298758029937744
335,-20,3,0.2960696781569339,0.7152181973314037,15.666666666666666,19.36186456680298
336,-50,0,0.27517702749797274,0.7145029791340722,0.0,19.37288212776184
337,-40,1,0.3216580493109567,0.7137884761549381,14.0,19.391398191452026
338,-30,2,0.2721251209576925,0.7130746876787832,7.5,19.41092872619629
339,-40,1,0.2800596222281456,0.7123616129911045,10.0,19.424468755722046
340,-50,0,0.28657449409365654,0.7116492513781133,0.0,19.44304370880127
341,-50,0,0.3238338530063629,0.7109376021267352,0.0,19.45336079597473
342,-40,1,0.28936509788036346,0.7102266645246085,13.0,19.469204664230347
343,-50,0,0.23136251833703783,0.7095164378600839,0.0,19.480712890625
344,-40,1,0.29315956085920336,0.7088069214222238,20.0,19.50723886489868
345,-40,1,0.3351942390203476,0.7080981145008015,15.0,19.525255918502808
346,-50,0,0.35841788351535797,0.7073900163863007,0.0,19.534764051437378
347,-50,0,0.35343203374317717,0.7066826263699144,0.0,19.542770385742188
348,-50,0,0.23326737682024637,0.7059759437435444,0.0,19.55378770828247
349,-40,1,0.30556289851665497,0.7052699677998009,7.0,19.565037727355957
350,-30,2,0.3229995934026582,0.704564697832001,28.0,19.6397864818573
351,-20,3,0.2970875564911594,0.7038601331341691,24.333333333333332,19.733994960784912
352,-40,1,0.27193763686550987,0.7031562730010349,18.0,19.756542444229126
353,-40,1,0.25903220375378927,0.7024531167280339,15.0,19.774086952209473
354,-40,1,0.2958614995350709,0.7017506636113059,37.0,19.825430154800415
355,-50,0,0.2913103739128393,0.7010489129476946,0.0,19.87652587890625
356,-50,0,0.28907846212387084,0.7003478640347469,0.0,19.892064571380615
357,-40,1,0.2533973852793376,0.6996475161707122,9.0,19.90509295463562
358,-30,2,0.3060987974549162,0.6989478686545415,29.0,19.98236918449402
359,-50,0,0.37197303559098926,0.698248920785887,0.0,20.020968198776245
360,-50,0,0.3299258400996526,0.6975506718651011,0.0,20.04200315475464
361,-10,4,0.3160986006259918,0.6968531211932361,9.75,20.091116666793823
362,-50,0,0.3384242206811905,0.6961562680720428,0.0,20.10558533668518
363,-10,4,0.29194589907472784,0.6954601118039707,5.5,20.13387703895569
364,-40,1,0.2839561872757398,0.6947646516921667,39.0,20.177416563034058
365,-40,1,0.2750613455261503,0.6940698870404746,14.0,20.193938970565796
366,-40,1,0.2808089100179218,0.6933758171534341,21.0,20.22097373008728
367,-50,0,0.24155221382776895,0.6926824413362807,0.0,20.24654197692871
368,-40,1,0.36879162639379504,0.6919897588949444,10.0,20.2575626373291
369,-40,1,0.27982548293140197,0.6912977691360495,18.0,20.279602766036987
370,-40,1,0.3028000606731935,0.6906064713669134,22.0,20.30670404434204
371,-30,2,0.28043690065924937,0.6899158648955466,26.0,20.375951051712036
372,-40,1,0.2785210860627038,0.689225949030651,35.0,20.421520233154297
373,-50,0,0.25292782882849374,0.6885367230816204,0.0,20.441548824310303
