Episode,Score,ApplesEaten,Loss,Entropy
4318,160,21,0,0
4319,320,37,0,0
4320,80,13,0,0
4321,100,15,0,0
4322,60,11,0,0
4323,140,19,0,0
4324,70,12,0,0
4325,190,24,0,0
4326,50,10,0,0
4327,50,10,0,0
4328,220,27,0,0
4329,260,31,0,0
4330,60,11,0,0
4331,190,24,0,0
4332,200,25,0,0
4333,250,30,0,0
4334,60,11,0,0
4335,20,7,0,0
4336,110,16,0,0
4337,210,26,0,0
4338,60,11,0,0
4339,210,26,0,0
4340,200,25,0,0
4341,230,28,0,0
4342,20,7,0,0
4343,220,27,0,0
4344,140,19,0,0
4345,110,16,0,0
4346,190,24,0,0
4347,170,22,0,0
4348,50,10,0,0
4349,200,25,0,0
4350,210,26,0,0
4351,80,13,0,0
4352,170,22,0,0
4353,240,29,0,0
4354,90,14,0,0
4355,40,9,0,0
4356,290,34,0,0
4357,70,12,0,0
4358,190,24,0,0
4359,330,38,0,0
4360,80,13,0,0
4361,120,17,0,0
4362,180,23,0,0
4363,210,26,0,0
4364,200,25,0,0
4365,20,7,0,0
4366,210,26,0,0
4367,230,28,0,0
4368,150,20,0,0
4369,60,11,0,0
4370,100,15,0,0
4371,110,16,0,0
4372,120,17,0,0
4373,50,10,0,0
4374,120,17,0,0
4375,190,24,0,0
4376,170,22,0,0
4377,170,22,0,0
4378,140,19,0,0
4379,240,29,0,0
4380,60,11,0,0
4381,70,12,0,0
4382,270,32,0,0
4383,150,20,0,0
4384,220,27,0,0
4385,160,21,0,0
4386,0,5,0,0
4387,40,9,0,0
4388,110,16,0,0
4389,150,20,0,0
4390,80,13,0,0
4391,150,20,0,0
4392,180,23,0,0
4393,110,16,0,0
4394,50,10,0,0
4395,210,26,0,0
4396,170,22,0,0
4397,140,19,0,0
4398,190,24,0,0
4399,210,26,0,0
4400,140,19,0,0
4401,80,13,0,0
4402,80,13,0,0
4403,150,20,0,0
4404,240,29,0,0
4405,160,21,0,0
4406,10,6,0,0
4407,200,25,0,0
4408,190,24,0,0
4409,30,8,0,0
4410,100,15,0,0
4411,260,31,0,0
4412,280,33,0,0
4413,60,11,0,0
4414,10,6,0,0
4415,130,18,0,0
4416,40,9,0,0
4417,100,15,0,0
4418,280,33,0,0
4419,-20,3,0,0
4420,180,23,0,0
4421,380,43,0,0
4422,260,31,0,0
4423,60,11,0,0
4424,90,14,0,0
4425,50,10,0,0
4426,100,15,0,0
4427,200,25,0,0
4428,90,14,0,0
4429,60,11,0,0
4430,50,10,0,0
4431,10,6,0,0
4432,130,18,0,0
4433,40,9,0,0
4434,220,27,0,0
4435,20,7,0,0
4436,50,10,0,0
4437,230,28,0,0
4438,0,5,0,0
4439,130,18,0,0
4440,110,16,0,0
4441,60,11,0,0
4442,210,26,0,0
4443,30,8,0,0
4444,60,11,0,0
4445,20,7,0,0
4446,30,8,0,0
4447,130,18,0,0
4448,110,16,0,0
4449,100,15,0,0
4450,70,12,0,0
4451,150,20,0,0
4452,60,11,0,0
4453,180,23,0,0
4454,70,12,0,0
4455,120,17,0,0
4456,40,9,0,0
4457,160,21,0,0
4458,20,7,0,0
4459,80,13,0,0
4460,90,14,0,0
4461,70,12,0,0
4462,160,21,0,0
4463,220,27,0,0
4464,180,23,0,0
4465,240,29,0,0
4466,130,18,0,0
4467,70,12,0,0
4468,240,29,0,0
4469,190,24,0,0
4470,80,13,0,0
4471,150,20,0,0
4472,390,44,0,0
4473,100,15,0,0
4474,80,13,0,0
4475,200,25,0,0
4476,0,5,0,0
4477,200,25,0,0
4478,50,10,0,0
4479,180,23,0,0
4480,110,16,0,0
4481,190,24,0,0
4482,180,23,0,0
4483,140,19,0,0
4484,230,28,0,0
4485,160,21,0,0
4486,70,12,0,0
4487,220,27,0,0
4488,-10,4,0,0
4489,60,11,0,0
4490,100,15,0,0
4491,140,19,0,0
4492,300,35,0,0
4493,10,6,0,0
4494,110,16,0,0
4495,120,17,0,0
4496,240,29,0,0
4497,0,5,0,0
4498,50,10,0,0
4499,60,11,0,0
4500,90,14,0,0
4501,100,15,0,0
4502,140,19,0,0
4503,-10,4,0,0
4504,190,24,0,0
4505,0,5,0,0
4506,40,9,0,0
4507,130,18,0,0
4508,150,20,0,0
4509,170,22,0,0
4510,140,19,0,0
4511,140,19,0,0
4512,150,20,0,0
4513,90,14,0,0
4514,190,24,0,0
4515,200,25,0,0
4516,120,17,0,0
4517,200,25,0,0
4518,170,22,0,0
4519,230,28,0,0
4520,190,24,0,0
4521,150,20,0,0
4522,70,12,0,0
4523,130,18,0,0
4524,70,12,0,0
4525,70,12,0,0
4526,80,13,0,0
4527,100,15,0,0
4528,230,28,0,0
4529,150,20,0,0
4530,140,19,0,0
4531,260,31,0,0
4532,40,9,0,0
4533,180,23,0,0
4534,280,33,0,0
4535,240,29,0,0
4536,70,12,0,0
4537,140,19,0,0
4538,50,10,0,0
4539,100,15,0,0
4540,40,9,0,0
4541,50,10,0,0
4542,280,33,0,0
4543,70,12,0,0
4544,30,8,0,0
4545,130,18,0,0
4546,140,19,0,0
4547,80,13,0,0
4548,-20,3,0,0
4549,30,8,0,0
4550,120,17,0,0
4551,200,25,0,0
4552,170,22,0,0
4553,90,14,0,0
4554,100,15,0,0
4555,20,7,0,0
4556,270,32,0,0
4557,50,10,0,0
4558,390,44,0,0
4559,190,24,0,0
4560,160,21,0,0
4561,260,31,0,0
4562,150,20,0,0
4563,130,18,0,0
4564,100,15,0,0
4565,150,20,0,0
4566,220,27,0,0
4567,20,7,0,0
4568,80,13,0,0
4569,180,23,0,0
4570,160,21,0,0
4571,100,15,0,0
4572,120,17,0,0
4573,70,12,0,0
4574,130,18,0,0
4575,230,28,0,0
4576,80,13,0,0
4577,130,18,0,0
4578,210,26,0,0
4579,240,29,0,0
4580,100,15,0,0
4581,120,17,0,0
4582,90,14,0,0
4583,40,9,0,0
4584,50,10,0,0
4585,290,34,0,0
4586,150,20,0,0
4587,190,24,0,0
4588,90,14,0,0
4589,0,5,0,0
4590,120,17,0,0
4591,310,36,0,0
4592,170,22,0,0
4593,370,42,0,0
4594,20,7,0,0
4595,100,15,0,0
4596,300,35,0,0
4597,10,6,0,0
4598,200,25,0,0
4599,160,21,0,0
4600,230,28,0,0
4601,320,37,0,0
4602,330,38,0,0
4603,120,17,0,0
4604,190,24,0,0
4605,210,26,0,0
4606,210,26,0,0
4607,230,28,0,0
4608,60,11,0,0
4609,80,13,0,0
4610,300,35,0,0
4611,20,7,0,0
4612,110,16,0,0
4613,320,37,0,0
4614,290,34,0,0
4615,360,41,0,0
4616,160,21,0,0
4617,400,45,0,0
4618,70,12,0,0
4619,140,19,0,0
4620,130,18,0,0
4621,240,29,0,0
4622,50,10,0,0
4623,150,20,0,0
4624,-20,3,0,0
4625,160,21,0,0
4626,100,15,0,0
4627,300,35,0,0
4628,90,14,0,0
4629,180,23,0,0
4630,230,28,0,0
4631,90,14,0,0
4632,260,31,0,0
4633,90,14,0,0
4634,370,42,0,0
4635,240,29,0,0
4636,290,34,0,0
4637,210,26,0,0
4638,220,27,0,0
4639,90,14,0,0
4640,30,8,0,0
4641,80,13,0,0
4642,70,12,0,0
4643,90,14,0,0
4644,220,27,0,0
4645,230,28,0,0
4646,80,13,0,0
4647,210,26,0,0
4648,140,19,0,0
4649,230,28,0,0
4650,100,15,0,0
4651,230,28,0,0
4652,360,41,0,0
4653,160,21,0,0
4654,180,23,0,0
4655,150,20,0,0
4656,80,13,0,0
4657,180,23,0,0
4658,170,22,0,0
4659,0,5,0,0
4660,130,18,0,0
4661,140,19,0,0
4662,80,13,0,0
4663,150,20,0,0
4664,190,24,0,0
4665,140,19,0,0
4666,270,32,0,0
4667,150,20,0,0
4668,120,17,0,0
4669,330,38,0,0
4670,180,23,0,0
4671,210,26,0,0
4672,160,21,0,0
4673,130,18,0,0
4674,210,26,0,0
4675,270,32,0,0
4676,210,26,0,0
4677,210,26,0,0
4678,170,22,0,0
4679,210,26,0,0
4680,220,27,0,0
4681,160,21,0,0
4682,70,12,0,0
4683,90,14,0,0
4684,140,19,0,0
4685,230,28,0,0
4686,230,28,0,0
4687,160,21,0,0
4688,290,34,0,0
4689,100,15,0,0
4690,260,31,0,0
4691,150,20,0,0
4692,130,18,0,0
4693,320,37,0,0
4694,160,21,0,0
4695,380,43,0,0
4696,250,30,0,0
4697,100,15,0,0
4698,220,27,0,0
4699,220,27,0,0
4700,80,13,0,0
4701,170,22,0,0
4702,220,27,0,0
4703,130,18,0,0
4704,220,27,0,0
4705,230,28,0,0
4706,240,29,0,0
4707,170,22,0,0
4708,220,27,0,0
4709,130,18,0,0
4710,240,29,0,0
4711,290,34,0,0
4712,80,13,0,0
4713,290,34,0,0
4714,230,28,0,0
4715,190,24,0,0
4716,60,11,0,0
4717,150,20,0,0
4718,160,21,0,0
4719,160,21,0,0
4720,180,23,0,0
4721,260,31,0,0
4722,200,25,0,0
4723,270,32,0,0
4724,290,34,0,0
4725,60,11,0,0
4726,240,29,0,0
4727,160,21,0,0
4728,300,35,0,0
4729,80,13,0,0
4730,160,21,0,0
4731,180,23,0,0
4732,100,15,0,0
4733,160,21,0,0
4734,180,23,0,0
4735,170,22,0,0
4736,200,25,0,0
4737,280,33,0,0
4738,60,11,0,0
4739,210,26,0,0
4740,180,23,0,0
4741,260,31,0,0
4742,110,16,0,0
4743,430,48,0,0
4744,110,16,0,0
4745,80,13,0,0
4746,150,20,0,0
4747,110,16,0,0
4748,90,14,0,0
4749,180,23,0,0
4750,80,13,0,0
4751,80,13,0,0
4752,350,40,0,0
4753,220,27,0,0
4754,150,20,0,0
4755,100,15,0,0
4756,120,17,0,0
4757,170,22,0,0
4758,190,24,0,0
4759,350,40,0,0
4760,120,17,0,0
4761,330,38,0,0
4762,320,37,0,0
4763,190,24,0,0
4764,150,20,0,0
4765,300,35,0,0
4766,220,27,0,0
4767,40,9,0,0
4768,210,26,0,0
4769,110,16,0,0
4770,20,7,0,0
4771,420,47,0,0
4772,40,9,0,0
4773,250,30,0,0
4774,-10,4,0,0
4775,210,26,0,0
4776,280,33,0,0
4777,140,19,0,0
4778,190,24,0,0
4779,90,14,0,0
4780,80,13,0,0
4781,60,11,0,0
4782,280,33,0,0
4783,160,21,0,0
4784,50,10,0,0
4785,100,15,0,0
4786,290,34,0,0
4787,180,23,0,0
4788,260,31,0,0
4789,390,44,0,0
4790,80,13,0,0
4791,200,25,0,0
4792,250,30,0,0
4793,140,19,0,0
4794,110,16,0,0
4795,100,15,0,0
4796,200,25,0,0
4797,390,44,0,0
4798,90,14,0,0
4799,270,32,0,0
4800,90,14,0,0
4801,180,23,0,0
4802,110,16,0,0
4803,250,30,0,0
4804,200,25,0,0
4805,180,23,0,0
4806,140,19,0,0
4807,30,8,0,0
4808,170,22,0,0
4809,210,26,0,0
4810,220,27,0,0
4811,140,19,0,0
4812,350,40,0,0
4813,350,40,0,0
4814,-20,3,0,0
4815,180,23,0,0
4816,130,18,0,0
4817,40,9,0,0
4818,200,25,0,0
4819,0,5,0,0
4820,180,23,0,0
4821,120,17,0,0
4822,70,12,0,0
4823,50,10,0,0
4824,240,29,0,0
4825,40,9,0,0
4826,140,19,0,0
4827,90,14,0,0
4828,150,20,0,0
4829,160,21,0,0
4830,230,28,0,0
4831,360,41,0,0
4832,320,37,0,0
4833,260,31,0,0
4834,180,23,0,0
4835,240,29,0,0
4836,150,20,0,0
4837,200,25,0,0
4838,100,15,0,0
4839,140,19,0,0
4840,250,30,0,0
4841,70,12,0,0
4842,160,21,0,0
4843,110,16,0,0
4844,310,36,0,0
4845,150,20,0,0
4846,350,40,0,0
4847,40,9,0,0
4848,250,30,0,0
4849,40,9,0,0
4850,150,20,0,0
4851,320,37,0,0
4852,480,53,0,0
4853,170,22,0,0
4854,300,35,0,0
4855,320,37,0,0
4856,220,27,0,0
4857,380,43,0,0
4858,140,19,0,0
4859,90,14,0,0
4860,100,15,0,0
4861,150,20,0,0
4862,270,32,0,0
4863,250,30,0,0
4864,180,23,0,0
4865,150,20,0,0
4866,70,12,0,0
4867,280,33,0,0
4868,200,25,0,0
4869,190,24,0,0
4870,160,21,0,0
4871,170,22,0,0
4872,130,18,0,0
4873,110,16,0,0
4874,200,25,0,0
4875,220,27,0,0
4876,280,33,0,0
4877,250,30,0,0
4878,60,11,0,0
4879,250,30,0,0
4880,220,27,0,0
4881,180,23,0,0
4882,160,21,0,0
4883,110,16,0,0
4884,300,35,0,0
4885,-20,3,0,0
4886,260,31,0,0
4887,240,29,0,0
4888,120,17,0,0
4889,170,22,0,0
4890,310,36,0,0
4891,210,26,0,0
4892,340,39,0,0
4893,230,28,0,0
4894,110,16,0,0
4895,190,24,0,0
4896,160,21,0,0
4897,360,41,0,0
4898,350,40,0,0
4899,90,14,0,0
4900,240,29,0,0
4901,230,28,0,0
4902,230,28,0,0
4903,350,40,0,0
4904,210,26,0,0
4905,210,26,0,0
4906,220,27,0,0
4907,120,17,0,0
4908,140,19,0,0
4909,310,36,0,0
4910,80,13,0,0
4911,210,26,0,0
4912,-20,3,0,0
4913,140,19,0,0
4914,230,28,0,0
4915,210,26,0,0
4916,150,20,0,0
4917,280,33,0,0
4918,110,16,0,0
4919,270,32,0,0
4920,260,31,0,0
4921,260,31,0,0
4922,100,15,0,0
4923,90,14,0,0
4924,230,28,0,0
4925,330,38,0,0
4926,270,32,0,0
4927,150,20,0,0
4928,70,12,0,0
4929,120,17,0,0
4930,180,23,0,0
4931,60,11,0,0
4932,150,20,0,0
4933,90,14,0,0
4934,160,21,0,0
4935,280,33,0,0
4936,160,21,0,0
4937,80,13,0,0
4938,300,35,0,0
4939,510,56,0,0
4940,240,29,0,0
4941,280,33,0,0
4942,230,28,0,0
4943,120,17,0,0
4944,140,19,0,0
4945,250,30,0,0
4946,210,26,0,0
4947,260,31,0,0
4948,320,37,0,0
4949,190,24,0,0
4950,230,28,0,0
4951,340,39,0,0
4952,180,23,0,0
4953,250,30,0,0
4954,130,18,0,0
4955,130,18,0,0
4956,50,10,0,0
4957,260,31,0,0
4958,220,27,0,0
4959,340,39,0,0
4960,150,20,0,0
4961,90,14,0,0
4962,170,22,0,0
4963,160,21,0,0
4964,330,38,0,0
4965,20,7,0,0
4966,180,23,0,0
4967,190,24,0,0
4968,220,27,0,0
4969,390,44,0,0
4970,310,36,0,0
4971,60,11,0,0
4972,180,23,0,0
4973,80,13,0,0
4974,50,10,0,0
4975,110,16,0,0
4976,160,21,0,0
4977,230,28,0,0
4978,200,25,0,0
4979,210,26,0,0
4980,360,41,0,0
4981,210,26,0,0
4982,250,30,0,0
4983,180,23,0,0
4984,150,20,0,0
4985,160,21,0,0
4986,170,22,0,0
4987,270,32,0,0
4988,230,28,0,0
4989,240,29,0,0
4990,190,24,0,0
4991,260,31,0,0
4992,390,44,0,0
4993,300,35,0,0
4994,210,26,0,0
4995,260,31,0,0
4996,160,21,0,0
4997,250,30,0,0
4998,60,11,0,0
4999,180,23,0,0
5000,100,15,0,0
5001,120,17,0,0
5002,270,32,0,0
5003,180,23,0,0
5004,190,24,0,0
5005,300,35,0,0
5006,230,28,0,0
5007,230,28,0,0
5008,150,20,0,0
5009,0,5,0,0
5010,310,36,0,0
5011,410,46,0,0
5012,210,26,0,0
5013,220,27,0,0
5014,340,39,0,0
5015,260,31,0,0
5016,150,20,0,0
5017,140,19,0,0
5018,280,33,0,0
5019,70,12,0,0
5020,320,37,0,0
5021,200,25,0,0
5022,260,31,0,0
5023,300,35,0,0
5024,90,14,0,0
5025,130,18,0,0
5026,240,29,0,0
5027,160,21,0,0
5028,10,6,0,0
5029,150,20,0,0
5030,30,8,0,0
5031,140,19,0,0
5032,240,29,0,0
5033,360,41,0,0
5034,340,39,0,0
5035,150,20,0,0
5036,310,36,0,0
5037,110,16,0,0
5038,250,30,0,0
5039,230,28,0,0
5040,320,37,0,0
5041,320,37,0,0
5042,30,8,0,0
5043,270,32,0,0
5044,360,41,0,0
5045,150,20,0,0
5046,130,18,0,0
5047,90,14,0,0
5048,350,40,0,0
5049,170,22,0,0
5050,140,19,0,0
5051,120,17,0,0
5052,210,26,0,0
5053,190,24,0,0
5054,180,23,0,0
5055,210,26,0,0
5056,210,26,0,0
5057,220,27,0,0
5058,160,21,0,0
5059,250,30,0,0
5060,270,32,0,0
5061,120,17,0,0
5062,270,32,0,0
5063,150,20,0,0
5064,310,36,0,0
5065,180,23,0,0
5066,140,19,0,0
5067,0,5,0,0
5068,260,31,0,0
5069,120,17,0,0
5070,140,19,0,0
5071,180,23,0,0
5072,190,24,0,0
5073,230,28,0,0
5074,40,9,0,0
5075,180,23,0,0
5076,110,16,0,0
5077,110,16,0,0
5078,160,21,0,0
5079,320,37,0,0
5080,260,31,0,0
5081,40,9,0,0
5082,10,6,0,0
5083,130,18,0,0
5084,120,17,0,0
5085,110,16,0,0
5086,180,23,0,0
5087,180,23,0,0
5088,250,30,0,0
5089,200,25,0,0
5090,100,15,0,0
5091,100,15,0,0
5092,130,18,0,0
5093,80,13,0,0
5094,310,36,0,0
5095,50,10,0,0
5096,110,16,0,0
5097,200,25,0,0
5098,370,42,0,0
5099,200,25,0,0
5100,160,21,0,0
5101,230,28,0,0
5102,80,13,0,0
5103,110,16,0,0
5104,30,8,0,0
5105,110,16,0,0
5106,200,25,0,0
5107,210,26,0,0
5108,170,22,0,0
5109,150,20,0,0
5110,90,14,0,0
5111,130,18,0,0
5112,130,18,0,0
5113,110,16,0,0
5114,230,28,0,0
5115,250,30,0,0
5116,170,22,0,0
5117,420,47,0,0
5118,200,25,0,0
5119,200,25,0,0
5120,170,22,0,0
5121,60,11,0,0
5122,230,28,0,0
5123,250,30,0,0
5124,90,14,0,0
5125,310,36,0,0
5126,340,39,0,0
5127,160,21,0,0
5128,210,26,0,0
5129,80,13,0,0
5130,130,18,0,0
5131,170,22,0,0
5132,370,42,0,0
5133,60,11,0,0
5134,110,16,0,0
5135,290,34,0,0
5136,350,40,0,0
5137,200,25,0,0
5138,140,19,0,0
5139,90,14,0,0
5140,130,18,0,0
5141,170,22,0,0
5142,170,22,0,0
5143,100,15,0,0
5144,220,27,0,0
5145,160,21,0,0
5146,180,23,0,0
5147,220,27,0,0
5148,140,19,0,0
5149,90,14,0,0
5150,300,35,0,0
5151,260,31,0,0
5152,90,14,0,0
5153,300,35,0,0
5154,330,38,0,0
5155,210,26,0,0
5156,240,29,0,0
5157,240,29,0,0
5158,270,32,0,0
5159,310,36,0,0
5160,210,26,0,0
5161,160,21,0,0
5162,140,19,0,0
5163,210,26,0,0
5164,280,33,0,0
5165,170,22,0,0
5166,270,32,0,0
5167,0,5,0,0
5168,20,7,0,0
5169,-20,3,0,0
5170,330,38,0,0
5171,340,39,0,0
5172,100,15,0,0
5173,310,36,0,0
5174,290,34,0,0
5175,310,36,0,0
5176,150,20,0,0
5177,310,36,0,0
5178,210,26,0,0
5179,260,31,0,0
5180,130,18,0,0
5181,190,24,0,0
5182,170,22,0,0
5183,140,19,0,0
5184,20,7,0,0
5185,150,20,0,0
5186,70,12,0,0
5187,240,29,0,0
5188,50,10,0,0
5189,150,20,0,0
5190,80,13,0,0
5191,20,7,0,0
5192,290,34,0,0
5193,100,15,0,0
5194,260,31,0,0
5195,210,26,0,0
5196,50,10,0,0
5197,180,23,0,0
5198,200,25,0,0
5199,100,15,0,0
5200,160,21,0,0
5201,350,40,0,0
5202,400,45,0,0
5203,350,40,0,0
5204,300,35,0,0
5205,150,20,0,0
5206,60,11,0,0
5207,370,42,0,0
5208,270,32,0,0
5209,280,33,0,0
5210,60,11,0,0
5211,360,41,0,0
5212,260,31,0,0
5213,200,25,0,0
5214,110,16,0,0
5215,230,28,0,0
5216,160,21,0,0
5217,230,28,0,0
5218,480,53,0,0
5219,280,33,0,0
5220,70,12,0,0
5221,390,44,0,0
5222,190,24,0,0
5223,250,30,0,0
5224,460,51,0,0
5225,120,17,0,0
5226,280,33,0,0
5227,260,31,0,0
5228,260,31,0,0
5229,20,7,0,0
5230,310,36,0,0
5231,180,23,0,0
5232,-10,4,0,0
5233,80,13,0,0
5234,210,26,0,0
5235,210,26,0,0
5236,240,29,0,0
5237,280,33,0,0
5238,180,23,0,0
5239,360,41,0,0
5240,190,24,0,0
5241,160,21,0,0
5242,10,6,0,0
5243,40,9,0,0
5244,210,26,0,0
5245,190,24,0,0
5246,230,28,0,0
5247,260,31,0,0
5248,150,20,0,0
5249,40,9,0,0
5250,390,44,0,0
5251,-10,4,0,0
5252,500,55,0,0
5253,120,17,0,0
5254,370,42,0,0
5255,360,41,0,0
5256,280,33,0,0
5257,300,35,0,0
5258,350,40,0,0
5259,100,15,0,0
5260,240,29,0,0
5261,220,27,0,0
5262,210,26,0,0
5263,-10,4,0,0
5264,150,20,0,0
5265,260,31,0,0
5266,180,23,0,0
5267,200,25,0,0
5268,310,36,0,0
5269,100,15,0,0
5270,190,24,0,0
5271,100,15,0,0
5272,230,28,0,0
5273,320,37,0,0
5274,200,25,0,0
5275,90,14,0,0
5276,160,21,0,0
5277,140,19,0,0
5278,80,13,0,0
5279,360,41,0,0
5280,160,21,0,0
5281,350,40,0,0
5282,220,27,0,0
5283,190,24,0,0
5284,200,25,0,0
5285,290,34,0,0
5286,180,23,0,0
5287,240,29,0,0
5288,200,25,0,0
5289,240,29,0,0
5290,270,32,0,0
5291,350,40,0,0
5292,80,13,0,0
5293,260,31,0,0
5294,260,31,0,0
5295,170,22,0,0
5296,350,40,0,0
5297,100,15,0,0
5298,100,15,0,0
5299,160,21,0,0
5300,90,14,0,0
5301,230,28,0,0
5302,170,22,0,0
5303,60,11,0,0
5304,160,21,0,0
5305,230,28,0,0
5306,260,31,0,0
5307,190,24,0,0
5308,240,29,0,0
5309,60,11,0,0
5310,120,17,0,0
5311,140,19,0,0
5312,210,26,0,0
5313,410,46,0,0
5314,170,22,0,0
5315,60,11,0,0
5316,190,24,0,0
5317,210,26,0,0
5318,90,14,0,0
5319,420,47,0,0
5320,0,5,0,0
5321,60,11,0,0
5322,100,15,0,0
5323,30,8,0,0
5324,200,25,0,0
5325,160,21,0,0
5326,270,32,0,0
5327,280,33,0,0
5328,180,23,0,0
5329,100,15,0,0
5330,70,12,0,0
5331,210,26,0,0
5332,0,5,0,0
5333,180,23,0,0
5334,200,25,0,0
5335,140,19,0,0
5336,200,25,0,0
5337,300,35,0,0
5338,120,17,0,0
5339,230,28,0,0
5340,150,20,0,0
5341,330,38,0,0
5342,160,21,0,0
5343,230,28,0,0
5344,60,11,0,0
5345,260,31,0,0
5346,30,8,0,0
5347,120,17,0,0
5348,90,14,0,0
5349,290,34,0,0
5350,230,28,0,0
5351,160,21,0,0
5352,170,22,0,0
5353,110,16,0,0
5354,290,34,0,0
5355,240,29,0,0
5356,350,40,0,0
5357,120,17,0,0
5358,280,33,0,0
5359,70,12,0,0
5360,300,35,0,0
5361,250,30,0,0
5362,300,35,0,0
5363,40,9,0,0
5364,130,18,0,0
5365,360,41,0,0
5366,220,27,0,0
5367,160,21,0,0
5368,240,29,0,0
5369,80,13,0,0
5370,240,29,0,0
5371,80,13,0,0
5372,100,15,0,0
5373,110,16,0,0
5374,100,15,0,0
5375,180,23,0,0
5376,100,15,0,0
5377,210,26,0,0
5378,100,15,0,0
5379,270,32,0,0
5380,130,18,0,0
5381,50,10,0,0
5382,80,13,0,0
5383,310,36,0,0
5384,120,17,0,0
5385,350,40,0,0
5386,270,32,0,0
5387,80,13,0,0
5388,220,27,0,0
5389,160,21,0,0
5390,140,19,0,0
5391,350,40,0,0
5392,130,18,0,0
5393,30,8,0,0
5394,160,21,0,0
5395,310,36,0,0
5396,210,26,0,0
5397,70,12,0,0
5398,280,33,0,0
5399,290,34,0,0
5400,280,33,0,0
5401,60,11,0,0
5402,290,34,0,0
5403,220,27,0,0
5404,110,16,0,0
5405,350,40,0,0
5406,210,26,0,0
5407,90,14,0,0
5408,330,38,0,0
5409,320,37,0,0
5410,130,18,0,0
5411,120,17,0,0
5412,290,34,0,0
5413,100,15,0,0
5414,90,14,0,0
5415,20,7,0,0
5416,340,39,0,0
5417,390,44,0,0
5418,380,43,0,0
5419,210,26,0,0
5420,280,33,0,0
5421,10,6,0,0
5422,150,20,0,0
5423,140,19,0,0
5424,130,18,0,0
5425,50,10,0,0
5426,200,25,0,0
5427,160,21,0,0
5428,230,28,0,0
5429,150,20,0,0
5430,130,18,0,0
5431,290,34,0,0
5432,60,11,0,0
5433,440,49,0,0
5434,110,16,0,0
5435,230,28,0,0
5436,230,28,0,0
5437,230,28,0,0
5438,170,22,0,0
5439,130,18,0,0
5440,240,29,0,0
5441,160,21,0,0
5442,290,34,0,0
5443,150,20,0,0
5444,100,15,0,0
5445,330,38,0,0
5446,40,9,0,0
5447,290,34,0,0
5448,360,41,0,0
5449,180,23,0,0
5450,280,33,0,0
5451,340,39,0,0
5452,180,23,0,0
5453,10,6,0,0
5454,300,35,0,0
5455,270,32,0,0
5456,220,27,0,0
5457,180,23,0,0
5458,200,25,0,0
5459,480,53,0,0
5460,20,7,0,0
5461,100,15,0,0
5462,30,8,0,0
5463,130,18,0,0
5464,250,30,0,0
5465,210,26,0,0
5466,160,21,0,0
5467,10,6,0,0
5468,60,11,0,0
5469,110,16,0,0
5470,220,27,0,0
5471,140,19,0,0
5472,220,27,0,0
5473,190,24,0,0
5474,70,12,0,0
5475,90,14,0,0
5476,290,34,0,0
5477,110,16,0,0
5478,290,34,0,0
5479,190,24,0,0
5480,340,39,0,0
5481,200,25,0,0
5482,290,34,0,0
5483,140,19,0,0
5484,350,40,0,0
5485,100,15,0,0
5486,260,31,0,0
5487,220,27,0,0
5488,320,37,0,0
5489,70,12,0,0
5490,110,16,0,0
5491,180,23,0,0
5492,320,37,0,0
5493,310,36,0,0
5494,330,38,0,0
5495,190,24,0,0
5496,310,36,0,0
5497,380,43,0,0
5498,330,38,0,0
5499,120,17,0,0
5500,130,18,0,0
5501,160,21,0,0
5502,200,25,0,0
5503,240,29,0,0
5504,220,27,0,0
5505,60,11,0,0
5506,140,19,0,0
5507,230,28,0,0
5508,260,31,0,0
5509,30,8,0,0
5510,320,37,0,0
5511,170,22,0,0
5512,-10,4,0,0
5513,100,15,0,0
5514,190,24,0,0
5515,130,18,0,0
5516,150,20,0,0
5517,230,28,0,0
5518,170,22,0,0
5519,240,29,0,0
5520,-10,4,0,0
5521,110,16,0,0
5522,240,29,0,0
5523,60,11,0,0
5524,220,27,0,0
5525,170,22,0,0
5526,140,19,0,0
5527,170,22,0,0
5528,180,23,0,0
5529,110,16,0,0
5530,80,13,0,0
5531,350,40,0,0
5532,130,18,0,0
5533,20,7,0,0
5534,110,16,0,0
5535,10,6,0,0
5536,270,32,0,0
5537,160,21,0,0
5538,130,18,0,0
5539,280,33,0,0
5540,190,24,0,0
5541,170,22,0,0
5542,90,14,0,0
5543,180,23,0,0
5544,230,28,0,0
5545,10,6,0,0
5546,30,8,0,0
5547,170,22,0,0
5548,290,34,0,0
5549,40,9,0,0
5550,260,31,0,0
5551,90,14,0,0
5552,120,17,0,0
5553,180,23,0,0
5554,70,12,0,0
5555,50,10,0,0
5556,110,16,0,0
5557,220,27,0,0
5558,240,29,0,0
5559,140,19,0,0
5560,240,29,0,0
5561,60,11,0,0
5562,290,34,0,0
5563,240,29,0,0
5564,280,33,0,0
5565,190,24,0,0
5566,90,14,0,0
5567,280,33,0,0
5568,140,19,0,0
5569,300,35,0,0
5570,220,27,0,0
5571,370,42,0,0
5572,140,19,0,0
5573,300,35,0,0
5574,40,9,0,0
5575,310,36,0,0
5576,410,46,0,0
5577,180,23,0,0
5578,230,28,0,0
5579,140,19,0,0
5580,60,11,0,0
5581,250,30,0,0
5582,110,16,0,0
5583,230,28,0,0
5584,40,9,0,0
5585,80,13,0,0
5586,180,23,0,0
